times1_sh;times1_mh;times1_lh;times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;15.34285944;;;;;;;;14.18432922;15.4;1.215670779;0.057140565;15.34285944;1.284569315
;;;;;;;;;;;;;;;;;;15.34458043;;;;;;;;14.23778381;14.8;0.562216188;-0.544580434;15.34458043;0.682986004
;;;;;;;;;;;;;;;;;;15.34630143;;;;;;;;14.2912384;14.8;0.508761597;-0.546301432;15.34630143;0.681402684
;;;;;;;;;;;;;;;;;;15.34802243;;;;;;;;14.34469299;14.3;-0.044692993;-1.048022431;15.34802243;0.179819364
;;;;;;;;;;;;;;;;;;15.34974343;;;;;;;;14.39814758;14.1;-0.298147584;-1.249743429;15.34974343;-0.021763956
;;;;;;;;;;;;;;;;;;15.35361064;;;;;;;;14.40006968;13.9;-0.500069683;-1.453610637;15.35361064;-0.225321789
;;;;;;;;;;;;;;;;;;15.35747784;;;;;;;;14.40199178;14.7;0.298008219;-0.657477844;15.35747784;0.571120387
;;;;;;;;;;;;;;;;;;15.36134505;;;;;;;;14.40391388;14.5;0.09608612;-0.861345052;15.36134505;0.367562554
;;;;;;;;;;;;;;;;;;15.36521226;;;;;;;;14.40583598;14.4;-0.005835979;-0.965212259;15.36521226;0.264004721
;;;;;;;;;;;;;;;;;;15.36907947;;;;;;;;14.40775808;14.6;0.192241923;-0.769079467;15.36907947;0.460446888
;;;;;;;;;;;;;;;;;;15.37294667;;;;;;;;14.40968018;14.7;0.290319824;-0.672946674;15.37294667;0.556889064
;;;;;;;;;;;;;;;;;;15.34462872;;;;;;;;14.43862101;14.3;-0.138621012;-1.044628717;15.34462872;0.182941578
;;;;;;;;;;;;;;;;;;15.31631076;;;;;;;;14.46756185;14.8;0.332438152;-0.51631076;15.31631076;0.708994101
;;;;;;;;;;;;;;;;;;15.2879928;;;;;;;;14.49650268;14.5;0.003497316;-0.787992803;15.2879928;0.435046624
;;;;;;;;;;;;;;;;;;15.25967485;;;;;;;;14.52544352;14.1;-0.42544352;-1.159674846;15.25967485;0.061099138
;;;;;;;;;;;;;;;;;;15.23135689;;;;;;;;14.55438436;14.1;-0.454384356;-1.131356889;15.23135689;0.087151661
;;;;;;;;;;;;;;;;;;15.20303893;;;;;;;;14.58332519;14.7;0.116674808;-0.503038932;15.20303893;0.713204184
;;;;;;;;;;;;;;;;;;15.22845519;;;;;;;;14.59659576;15;0.403404239;-0.228455194;15.22845519;0.989821225
;;;;;;;;;;;;;;;;;;15.25387146;;;;;;;;14.60986633;15;0.390133669;-0.253871456;15.25387146;0.966438257
;;;;;;;;;;;;;;;;;;15.27928772;;;;;;;;14.6231369;15.3;0.6768631;0.020712281;15.27928772;1.243055298
;;;;;;;;;;;;;;;;;;15.30470398;;;;;;;;14.63640747;14.6;-0.036407469;-0.704703981;15.30470398;0.519672338
;;;;;;;;;;;;;;;;;;15.33012024;;;;;;;;14.64967804;14.4;-0.249678039;-0.930120243;15.33012024;0.296289379
;;;;;;;;;;;;;;;;;;15.35553651;;;;;;;;14.66294861;14.4;-0.262948608;-0.955536505;15.35553651;0.272906411
;;;;;;;;;;;;;;;;;;15.16163179;;;;;;;;14.5968811;14.7;0.103118897;-0.46163179;15.16163179;0.751298753
;;;;;;;;;;;;;;;;;;14.96772707;;;;;;;;14.5308136;14.9;0.369186403;-0.067727075;14.96772707;1.129691096
;;;;;;;;;;;;;;;;;;14.77382236;;;;;;;;14.46474609;14.3;-0.164746092;-0.473822359;14.77382236;0.708083429
;;;;;;;;;;;;;;;;;;14.57991764;;;;;;;;14.39867859;14.3;-0.098678587;-0.279917644;14.57991764;0.886475771
;;;;;;;;;;;;;;;;;;14.38601293;;;;;;;;14.33261108;14.5;0.167388919;0.113987071;14.38601293;1.264868104
;;;;;;;;;;;;;;;;;;14.19210821;;;;;;;;14.26654358;14.3;0.033456424;0.107891787;14.19210821;1.243260447
;;;;;;;;;;;;;;;;;;14.26622304;;;;;;;;14.28151092;14;-0.281510923;-0.26622304;14.26622304;0.875074803
;;;;;;;;;;;;;;;;;;14.34033787;;;;;;;;14.29647827;14.5;0.203521731;0.159662133;14.34033787;1.30688916
;;;;;;;;;;;;;;;;;;14.41445269;;;;;;;;14.31144562;14.4;0.088554384;-0.014452693;14.41445269;1.138703525
;;;;;;;;;;;;;;;;;;14.48856752;;;;;;;;14.32641296;13.9;-0.426412963;-0.58856752;14.48856752;0.570517882
;;;;;;;;;;;;;;;;;;14.56268235;;;;;;;;14.34138031;13.8;-0.541380309;-0.762682346;14.56268235;0.402332238
;;;;;;;;;;;;;;;;;;14.63679717;;;;;;;;14.35634766;13.6;-0.756347656;-1.036797173;14.63679717;0.134146604
;;;;;;;;;;;;;;;;;;14.67187668;;;;;;;;14.37059962;13.5;-0.87059962;-1.171876683;14.67187668;0.001873454
;;;;;;;;;;;;;;;;;;14.70695619;;;;;;;;14.38485158;13.5;-0.884851584;-1.206956194;14.70695619;-0.030399695
;;;;;;;;;;;;;;;;;;14.74203571;;;;;;;;14.39910355;13.3;-1.099103548;-1.442035705;14.74203571;-0.262672853
;;;;;;;;;;;;;;;;;;14.77711522;;;;;;;;14.41335551;13.4;-1.013355512;-1.377115216;14.77711522;-0.194946002
;;;;;;;;;;;;;;;;;;14.81219473;;;;;;;;14.42760748;13.2;-1.227607476;-1.612194727;14.81219473;-0.427219152
;;;;;;;;;;;;;;;;;;14.84727424;;;;;;;;14.44185944;13.7;-0.74185944;-1.147274238;14.84727424;0.040507699
;;;;;;;;;;;;;;;;;;14.91905543;;;;;;;;14.43999558;14.1;-0.339995579;-0.819055429;14.91905543;0.374469004
;;;;;;;;;;;;;;;;;;14.99083662;;;;;;;;14.43813172;14.3;-0.138131717;-0.690836619;14.99083662;0.50843031
;;;;;;;;;;;;;;;;;;15.06261781;;;;;;;;14.43626786;14.6;0.163732144;-0.46261781;15.06261781;0.742391615
;;;;;;;;;;;;;;;;;;15.134399;;;;;;;;14.43440399;14.8;0.365596005;-0.334399001;15.134399;0.87635292
;;;;;;;;;;;;;;;;;;15.20618019;;;;;;;;14.43254013;15;0.567459867;-0.206180192;15.20618019;1.010314225
;;;;;;;;;;;;;;;;;;15.27796138;;;;;;;;14.43067627;15;0.569323728;-0.277961383;15.27796138;0.94427553
;;;;;;;;;;;;;;;;;;15.34480066;;;;;;;;14.48446071;15.5;1.015539295;0.155199335;15.34480066;1.382783393
;;;;;;;;;;;;;;;;;;15.41163995;;;;;;;;14.53824514;15.7;1.161754861;0.288360053;15.41163995;1.521291246
;;;;;;;;;;;;;;;;;;15.47847923;;;;;;;;14.59202957;15.6;1.007970428;0.121520771;15.47847923;1.359799108
;;;;;;;;;;;;;;;;;;15.54531851;;;;;;;;14.64581401;16;1.354185995;0.454681489;15.54531851;1.698306971
;;;;;;;;;;;;;;;;;;15.61215779;;;;;;;;14.69959844;15.7;1.000401561;0.087842207;15.61215779;1.336814833
;;;;;;;;;;;;;;;;;;15.67899707;;;;;;;;14.75338287;15.9;1.146617128;0.221002925;15.67899707;1.475322696
;;;;;;;;;;;;;;;;;;15.7429411;;;;;;;;14.81060053;15.8;0.989399467;0.057058905;15.7429411;1.316494188
;;;;;;;;;;;;;;;;;;15.80688512;;;;;;;;14.86781819;15.9;1.032181805;0.093114884;15.80688512;1.35766569
;;;;;;;;;;;;;;;;;;15.87082914;;;;;;;;14.92503586;16;1.074964144;0.129170863;15.87082914;1.398837191
;;;;;;;;;;;;;;;;;;15.93477316;;;;;;;;14.98225352;16.2;1.217746483;0.265226842;15.93477316;1.540008693
;;;;;;;;;;;;;;;;;;15.99871718;;;;;;;;15.03947118;16.4;1.360528821;0.401282821;15.99871718;1.681180194
;;;;;;;;;;;;;;;;;;16.0626612;;;;;;;;15.09668884;16.6;1.50331116;0.5373388;16.0626612;1.822351696
;;;;;;;;;;;;;;;;;;15.89505603;;;;;;;;15.00712178;16.2;1.192878217;0.304943965;15.89505603;1.576548452
;;;;;;;;;;;;;;;;;;15.72745087;;;;;;;;14.91755473;15.7;0.782445275;-0.02745087;15.72745087;1.2307452
;;;;;;;;;;;;;;;;;;15.55984571;;;;;;;;14.82798767;15.7;0.872012332;0.140154295;15.55984571;1.384941947
;;;;;;;;;;;;;;;;;;15.39224054;;;;;;;;14.73842061;15.9;1.161579389;0.507759459;15.39224054;1.739138703
;;;;;;;;;;;;;;;;;;15.22463538;;;;;;;;14.64885355;15.6;0.951146447;0.375364624;15.22463538;1.59333545
;;;;;;;;;;;;;;;;;;15.05703021;;;;;;;;14.5592865;15.8;1.240713504;0.742969789;15.05703021;1.947532207
;;;;;;;;;;;;;;;;;;15.25247934;;;;;;;;14.58137156;16.2;1.618628441;0.947520665;15.25247934;2.167719007
;;;;;;;;;;;;;;;;;;15.44792846;;;;;;;;14.60345662;15.6;0.996543379;0.152071541;15.44792846;1.387905817
;;;;;;;;;;;;;;;;;;15.64337758;;;;;;;;14.62554168;15.8;1.174458316;0.156622417;15.64337758;1.408092626
;;;;;;;;;;;;;;;;;;15.83882671;;;;;;;;14.64762675;16.8;2.152373253;0.961173293;15.83882671;2.228279427
;;;;;;;;;;;;;;;;;;16.03427583;;;;;;;;14.66971181;16;1.330288191;-0.034275831;16.03427583;1.248466236
;;;;;;;;;;;;;;;;;;16.22972496;;;;;;;;14.69179687;16.5;1.808203128;0.270275044;16.22972496;1.568653037
;;;;;;;;;;;;;;;;;;16.27060331;;;;;;;;14.6827151;16.5;1.817284904;0.22939669;16.27060331;1.531044955
;;;;;;;;;;;;;;;;;;16.31148166;;;;;;;;14.67363332;16;1.32636668;-0.311481664;16.31148166;0.993436873
;;;;;;;;;;;;;;;;;;16.35236002;;;;;;;;14.66455154;15.8;1.135448456;-0.552360019;16.35236002;0.755828782
;;;;;;;;;;;;;;;;;;16.39323837;;;;;;;;14.65546977;15.7;1.044530232;-0.693238373;16.39323837;0.6182207
;;;;;;;;;;;;;;;;;;16.43411673;;;;;;;;14.64638799;15.7;1.053612008;-0.734116727;16.43411673;0.580612608
;;;;;;;;;;;;;;;;;;16.47499508;;;;;;;;14.63730622;15.7;1.062693784;-0.774995082;16.47499508;0.543004526
;;;;;;;;;;;;;;;;;;16.48459158;;;;;;;;14.66039912;15.9;1.239600879;-0.584591579;16.48459158;0.734175746
;;;;;;;;;;;;;;;;;;16.49418808;;;;;;;;14.68349203;16.1;1.416507973;-0.394188076;16.49418808;0.925346966
;;;;;;;;;;;;;;;;;;16.50378457;;;;;;;;14.70658493;16.2;1.493415068;-0.303784573;16.50378457;1.016518196
;;;;;;;;;;;;;;;;;;16.51338107;;;;;;;;14.72967784;16.1;1.370322163;-0.413381071;16.51338107;0.907689416
;;;;;;;;;;;;;;;;;;16.52297757;;;;;;;;14.75277074;16;1.247229257;-0.522977568;16.52297757;0.798860636
;;;;;;;;;;;;;;;;;;16.53257407;;;;;;;;14.77586365;16.3;1.524136352;-0.232574065;16.53257407;1.090031856
;;;;;;;;;;;;;;;;;;16.57477274;;;;;;;;14.83504842;16.5;1.664951579;-0.07477274;16.57477274;1.251209079
;;;;;;;;;;;;;;;;;;16.61697141;;;;;;;;14.89423319;16.4;1.505766805;-0.216971415;16.61697141;1.112386303
;;;;;;;;;;;;;;;;;;16.65917009;;;;;;;;14.95341797;17;2.046582032;0.34082991;16.65917009;1.673563517
;;;;;;;;;;;;;;;;;;16.70136876;;;;;;;;15.01260274;16.8;1.787397259;0.098631235;16.70136876;1.434740741
;;;;;;;;;;;;;;;;;;16.74356744;;;;;;;;15.07178751;16.5;1.428212485;-0.24356744;16.74356744;1.095917955
;;;;;;;;;;;;;;;;;;16.78576611;;;;;;;;15.13097229;16.6;1.469027712;-0.185766114;16.78576611;1.157095179
;;;;;;;;;;;;;;;;;;16.78340049;;;;;;;;15.18557205;16.2;1.014427949;-0.583400492;16.78340049;0.759271549
;;;;;;;;;;;;;;;;;;16.78103487;;;;;;;;15.24017181;16.2;0.959828187;-0.58103487;16.78103487;0.76144792
;;;;;;;;;;;;;;;;;;16.77866925;;;;;;;;15.29477158;16.6;1.305228424;-0.178669247;16.77866925;1.16362429
;;;;;;;;;;;;;;;;;;16.77630362;;;;;;;;15.34937134;16.5;1.150628661;-0.276303625;16.77630362;1.06580067
;;;;;;;;;;;;;;;;;;16.773938;;;;;;;;15.4039711;16.2;0.796028899;-0.573938002;16.773938;0.76797704
;;;;;;;;;;;;;;;;;;16.77157238;;;;;;;;15.45857086;16.3;0.841429136;-0.47157238;16.77157238;0.87015341
;;;;;;;;;;;;;;;;;;16.58687957;;;;;;;;15.44094366;16.3;0.859056344;-0.286879573;16.58687957;1.040070796
;;;;;;;;;;;;;;;;;;16.40218677;;;;;;;;15.42331645;16;0.576683552;-0.402186766;16.40218677;0.909988172
;;;;;;;;;;;;;;;;;;16.21749396;;;;;;;;15.40568924;16.1;0.69431076;-0.117493959;16.21749396;1.179905557
;;;;;;;;;;;;;;;;;;16.03280115;;;;;;;;15.38806203;16.2;0.811937968;0.167198848;16.03280115;1.449822942
;;;;;;;;;;;;;;;;;;15.84810835;;;;;;;;15.37043482;15.8;0.429565176;-0.048108345;15.84810835;1.219740318
;;;;;;;;;;;;;;;;;;15.66341554;;;;;;;;15.35280762;15.8;0.447192384;0.136584462;15.66341554;1.389657703
;;;;;;;;;;;;;;;;;;15.82698657;;;;;;;;15.32865728;15.8;0.471342724;-0.026986567;15.82698657;1.239172356
;;;;;;;;;;;;;;;;;;15.9905576;;;;;;;;15.30450694;16.1;0.795493064;0.109442405;15.9905576;1.388687008
;;;;;;;;;;;;;;;;;;16.15412862;;;;;;;;15.2803566;16.5;1.219643404;0.345871376;16.15412862;1.63820167
;;;;;;;;;;;;;;;;;;16.31769965;;;;;;;;15.25620626;16.3;1.043793744;-0.017699652;16.31769965;1.287716322
;;;;;;;;;;;;;;;;;;16.48127068;;;;;;;;15.23205592;16.8;1.567944084;0.31872932;16.48127068;1.637230974
;;;;;;;;;;;;;;;;;;16.64484171;;;;;;;;15.20790558;16.5;1.292094424;-0.144841709;16.64484171;1.186745627
;;;;;;;;;;;;;;;;;;16.72197097;;;;;;;;15.15966212;16.6;1.440337883;-0.121970969;16.72197097;1.215786708
;;;;;;;;;;;;;;;;;;16.79910023;;;;;;;;15.11141866;16.6;1.488581341;-0.19910023;16.79910023;1.144827788
;;;;;;;;;;;;;;;;;;16.87622949;;;;;;;;15.0631752;16.8;1.7368248;-0.076229491;16.87622949;1.273868869
;;;;;;;;;;;;;;;;;;16.95335875;;;;;;;;15.01493174;17.3;2.285068259;0.346641248;16.95335875;1.70290995
;;;;;;;;;;;;;;;;;;17.03048801;;;;;;;;14.96668828;16.7;1.733311717;-0.330488012;17.03048801;1.031951031
;;;;;;;;;;;;;;;;;;17.10761727;;;;;;;;14.91844482;16.4;1.481555176;-0.707617273;17.10761727;0.660992112
;;;;;;;;;;;;;;;;;;16.81074723;;;;;;;;15.05451838;16;0.945481619;-0.810747232;16.81074723;0.534112548
;;;;;;;;;;;;;;;;;;16.51387719;;;;;;;;15.19059194;11.6;-3.590591939;-4.913877191;16.51387719;-3.592767015
;;;;;;;;;;;;;;;;;;16.21700715;;;;;;;;15.3266655;11.5;-3.826665496;-4.717007151;16.21700715;-3.419646578
;;;;;;;;;;;;;;;;;;15.92013711;;;;;;;;15.46273905;12.3;-3.162739053;-3.62013711;15.92013711;-2.346526141
;;;;;;;;;;;;;;;;;;15.62326707;;;;;;;;15.59881261;11.9;-3.698812611;-3.723267069;15.62326707;-2.473405704
;;;;;;;;;;;;;;;;;;15.32639703;;;;;;;;15.73488617;11.5;-4.234886168;-3.826397028;15.32639703;-2.600285268
;;;;;;;;;;;;;;;;;;15.07430239;;;;;;;;15.19965617;12.1;-3.099656168;-2.974302386;15.07430239;-1.768358199
;;;;;;;;;;;;;;;;;;14.82220774;;;;;;;;14.66442617;12.8;-1.864426168;-2.022207743;14.82220774;-0.836431121
;;;;;;;;;;;;;;;;;;14.5701131;;;;;;;;14.12919617;12.7;-1.429196168;-1.870113101;14.5701131;-0.704504052
;;;;;;;;;;;;;;;;;;14.31801846;;;;;;;;13.59396617;11.7;-1.893966168;-2.618018459;14.31801846;-1.472576983
;;;;;;;;;;;;;;;;;;14.06592382;;;;;;;;13.05873617;11.1;-1.958736168;-2.965923816;14.06592382;-1.840649914
;;;;;;;;;;;;;;;;;;13.81382917;;;;;;;;12.52350617;10.9;-1.623506168;-2.913829174;13.81382917;-1.808722836
;;;;;;;;;;;;;;;;;;14.20139684;;;;;;;;12.74510066;12;-0.74510066;-2.201396839;14.20139684;-1.065285093
;;;;;;;;;;;;;;;;;;14.5889645;;;;;;;;12.96669515;12.1;-0.866695152;-2.488964503;14.5889645;-1.32184734
;;;;;;;;;;;;;;;;;;14.97653217;;;;;;;;13.18828964;12;-1.188289644;-2.976532167;14.97653217;-1.778409596
;;;;;;;;;;;;;;;;;;15.36409983;;;;;;;;13.40988414;12.1;-1.309884136;-3.264099832;15.36409983;-2.034971844
;;;;;;;;;;;;;;;;;;15.7516675;;;;;;;;13.63147863;13.9;0.268521372;-1.851667496;15.7516675;-0.5915341
;;;;;;;;;;;;;;;;;;16.13923516;;;;;;;;13.85307312;13.8;-0.05307312;-2.33923516;16.13923516;-1.048096347
;;;;;;;;;;;;;;;;;;16.04228319;;;;;;;;14.12766927;15.1;0.972330729;-0.942283188;16.04228319;0.341099465
;;;;;;;;;;;;;;;;;;15.94533122;;;;;;;;14.40226542;13.7;-0.702265421;-2.245331216;15.94533122;-0.969704722
;;;;;;;;;;;;;;;;;;15.84837924;;;;;;;;14.67686157;15.4;0.723138428;-0.448379243;15.84837924;0.819491099
;;;;;;;;;;;;;;;;;;15.75142727;;;;;;;;14.95145772;14.7;-0.251457723;-1.051427271;15.75142727;0.208686912
;;;;;;;;;;;;;;;;;;15.6544753;;;;;;;;15.22605387;15.8;0.573946127;0.145524702;15.6544753;1.397882724
;;;;;;;;;;;;;;;;;;15.55752333;;;;;;;;15.50065002;15.2;-0.300650024;-0.357523326;15.55752333;0.887078536
;;;;;;;;;;;;;;;;;;15.83424977;;;;;;;;15.65624135;15.6;-0.056241353;-0.234249773;15.83424977;1.032490212
;;;;;;;;;;;;;;;;;;16.11097622;;;;;;;;15.81183268;15.4;-0.411832683;-0.71097622;16.11097622;0.577901878
;;;;;;;;;;;;;;;;;;16.38770267;;;;;;;;15.96742401;17.1;1.132575988;0.712297333;16.38770267;2.023313544
;;;;;;;;;;;;;;;;;;16.66442911;;;;;;;;16.12301534;15.7;-0.423015341;-0.964429114;16.66442911;0.368725219
;;;;;;;;;;;;;;;;;;16.94115556;;;;;;;;16.27860667;16.3;0.021393329;-0.641155561;16.94115556;0.714136885
;;;;;;;;;;;;;;;;;;17.21788201;;;;;;;;16.434198;17.2;0.765802;-0.017882008;17.21788201;1.359548551
;;;;;;;;;;;;;;;;;;17.47171798;;;;;;;;16.5373375;15.3;-1.237337496;-2.171717984;17.47171798;-0.773980542
;;;;;;;;;;;;;;;;;;17.72555396;;;;;;;;16.64047699;14.5;-2.140476992;-3.225553961;17.72555396;-1.807509643
;;;;;;;;;;;;;;;;;;17.97938994;;;;;;;;16.74361649;15.9;-0.843616488;-2.079389938;17.97938994;-0.641038745
;;;;;;;;;;;;;;;;;;18.23322591;;;;;;;;16.84675598;16.2;-0.646755984;-2.033225915;18.23322591;-0.574567837
;;;;;;;;;;;;;;;;;;18.48706189;;;;;;;;16.94989548;16.9;-0.04989548;-1.587061892;18.48706189;-0.108096939
;;;;;;;;;;;;;;;;;;18.74089787;;;;;;;;17.05303498;16.9;-0.153034976;-1.840897868;18.74089787;-0.34162604
;;;;;;;;;;;;;;;;;;18.83749544;;;;;;;;17.12877757;17.2;0.071222431;-1.637495436;18.83749544;-0.130495805
;;;;;;;;;;;;;;;;;;18.934093;;;;;;;;17.20452016;17.1;-0.104520163;-1.834093003;18.934093;-0.31936556
;;;;;;;;;;;;;;;;;;19.03069057;;;;;;;;17.28026276;16.4;-0.880262756;-2.630690571;19.03069057;-1.108235324
;;;;;;;;;;;;;;;;;;19.12728814;;;;;;;;17.35600535;16.9;-0.456005349;-2.227288138;19.12728814;-0.697105089
;;;;;;;;;;;;;;;;;;19.22388571;;;;;;;;17.43174794;15.8;-1.631747943;-3.423885706;19.22388571;-1.885974853
;;;;;;;;;;;;;;;;;;19.32048327;;;;;;;;17.50749054;18.5;0.992509464;-0.820483273;19.32048327;0.725155392
;;;;;;;;;;;;;;;;;;19.24882066;;;;;;;;17.46254374;17.6;0.137456261;-1.648820659;19.24882066;-0.108915007
;;;;;;;;;;;;;;;;;;19.17715804;;;;;;;;17.41759694;15.7;-1.717596941;-3.477158045;19.17715804;-1.942985397
;;;;;;;;;;;;;;;;;;19.10549543;;;;;;;;17.37265014;16.6;-0.772650144;-2.50549543;19.10549543;-0.977055796
;;;;;;;;;;;;;;;;;;19.03383282;;;;;;;;17.32770335;16.8;-0.527703347;-2.233832816;19.03383282;-0.711126194
;;;;;;;;;;;;;;;;;;18.9621702;;;;;;;;17.28275655;16.2;-1.082756549;-2.762170201;18.9621702;-1.245196584
;;;;;;;;;;;;;;;;;;18.89050759;;;;;;;;17.23780975;16.9;-0.337809752;-1.990507587;18.89050759;-0.479266983
;;;;;;;;;;;;;;;;;;18.84634331;;;;;;;;17.1439242;17.6;0.456075797;-1.246343309;18.84634331;0.261364155
;;;;;;;;;;;;;;;;;;18.80217903;;;;;;;;17.05003865;16.7;-0.350038653;-2.102179032;18.80217903;-0.598004708
;;;;;;;;;;;;;;;;;;18.75801475;;;;;;;;16.9561531;17.6;0.643846896;-1.158014755;18.75801475;0.34262643
;;;;;;;;;;;;;;;;;;18.71385048;;;;;;;;16.86226755;15.5;-1.362267555;-3.213850477;18.71385048;-1.716742442
;;;;;;;;;;;;;;;;;;18.6696862;;;;;;;;16.76838201;13.6;-3.168382005;-5.0696862;18.6696862;-3.576111304
;;;;;;;;;;;;;;;;;;18.62552192;;;;;;;;16.67449646;13.4;-3.274496456;-5.225521923;18.62552192;-3.735480166
;;;;;;;;;;;;;;;;;;18.0565197;;;;;;;;16.44263916;14.2;-2.242639157;-3.856519704;18.0565197;-2.411998124
;;;;;;;;;;;;;;;;;;17.48751748;;;;;;;;16.21078186;13.9;-2.310781859;-3.587517485;17.48751748;-2.188516082
;;;;;;;;;;;;;;;;;;16.91851527;;;;;;;;15.97892456;14.1;-1.87892456;-2.818515266;16.91851527;-1.465034048
;;;;;;;;;;;;;;;;;;16.34951305;;;;;;;;15.74706726;16.8;1.052932739;0.450486954;16.34951305;1.758447994
;;;;;;;;;;;;;;;;;;15.78051083;;;;;;;;15.51520996;16.3;0.784790037;0.519489173;15.78051083;1.781930036
;;;;;;;;;;;;;;;;;;15.21150861;;;;;;;;15.28335266;13.4;-1.883352664;-1.811508608;15.21150861;-0.594587921
;;;;;;;;;;;;;;;;;;15.12714431;;;;;;;;15.26312358;13.8;-1.463123579;-1.327144311;15.12714431;-0.116972765
;;;;;;;;;;;;;;;;;;15.04278001;;;;;;;;15.24289449;17.4;2.157105507;2.357219986;15.04278001;3.560642391
;;;;;;;;;;;;;;;;;;14.95841572;;;;;;;;15.22266541;15.8;0.577334592;0.841584283;14.95841572;2.038257538
;;;;;;;;;;;;;;;;;;14.87405142;;;;;;;;15.20243632;15.1;-0.102436323;0.22594858;14.87405142;1.415872694
;;;;;;;;;;;;;;;;;;14.78968712;;;;;;;;15.18220724;15.4;0.217792763;0.610312877;14.78968712;1.79348785
;;;;;;;;;;;;;;;;;;14.70532283;;;;;;;;15.16197815;15.2;0.038021848;0.494677174;14.70532283;1.671102996
;;;;;;;;;;;;;;;;;;14.91112002;;;;;;;;15.28508937;14.7;-0.585089368;-0.211120018;14.91112002;0.981769582
;;;;;;;;;;;;;;;;;;15.11691721;;;;;;;;15.40820058;16.1;0.691799416;0.98308279;15.11691721;2.192436167
;;;;;;;;;;;;;;;;;;15.3227144;;;;;;;;15.5313118;15.6;0.0686882;0.277285598;15.3227144;1.503102752
;;;;;;;;;;;;;;;;;;15.52851159;;;;;;;;15.65442302;14.8;-0.854423016;-0.728511594;15.52851159;0.513769337
;;;;;;;;;;;;;;;;;;15.73430879;;;;;;;;15.77753423;15;-0.777534232;-0.734308786;15.73430879;0.524435913
;;;;;;;;;;;;;;;;;;15.94010598;;;;;;;;15.90064545;14.6;-1.300645448;-1.340105978;15.94010598;-0.064897502
;;;;;;;;;;;;;;;;;;16.10827155;;;;;;;;15.82541784;12.1;-3.725417837;-4.008271553;16.10827155;-2.719609826
;;;;;;;;;;;;;;;;;;16.27643713;;;;;;;;15.75019023;12.7;-3.050190227;-3.576437127;16.27643713;-2.27432216
;;;;;;;;;;;;;;;;;;16.4446027;;;;;;;;15.67496262;13;-2.674962616;-3.444602702;16.4446027;-2.129034484
;;;;;;;;;;;;;;;;;;16.61276828;;;;;;;;15.59973501;12.2;-3.399735005;-4.412768276;16.61276828;-3.083746818
;;;;;;;;;;;;;;;;;;16.78093385;;;;;;;;15.52450739;11.6;-3.924507395;-5.180933851;16.78093385;-3.838459142
;;;;;;;;;;;;;;;;;;16.94909943;;;;;;;;15.44927978;11.5;-3.949279784;-5.449099425;16.94909943;-4.093171476
;;;;;;;;;;;;;;;;;;17.00117508;;;;;;;;15.52750905;10.4;-5.127509052;-6.601175084;17.00117508;-5.241081074
;;;;;;;;;;;;;;;;;;17.05325074;;;;;;;;15.60573832;10.4;-5.20573832;-6.653250742;17.05325074;-5.288990681
;;;;;;;;;;;;;;;;;;17.1053264;;;;;;;;15.68396759;10;-5.683967588;-7.1053264;17.1053264;-5.736900288
;;;;;;;;;;;;;;;;;;17.15740206;;;;;;;;15.76219686;9.6;-6.162196856;-7.557402058;17.15740206;-6.184809895
;;;;;;;;;;;;;;;;;;17.20947772;;;;;;;;15.84042612;9.4;-6.440426124;-7.809477716;17.20947772;-6.432719502
;;;;;;;;;;;;;;;;;;17.26155337;;;;;;;;15.91865539;9.2;-6.718655392;-8.061553375;17.26155337;-6.6806291
;;;;;;;;;;;;;;;;;;17.50446534;;;;;;;;16.09077377;13.8;-2.290773771;-3.704465341;17.50446534;-2.304108113
;;;;;;;;;;;;;;;;;;17.74737731;;;;;;;;16.26289215;14.4;-1.862892149;-3.347377307;17.74737731;-1.927587125
;;;;;;;;;;;;;;;;;;17.99028927;;;;;;;;16.43501053;13.8;-2.635010528;-4.190289274;17.99028927;-2.751066128
;;;;;;;;;;;;;;;;;;18.23320124;;;;;;;;16.60712891;14;-2.607128907;-4.23320124;18.23320124;-2.774545141
;;;;;;;;;;;;;;;;;;18.47611321;;;;;;;;16.77924729;13.9;-2.879247285;-4.576113207;18.47611321;-3.098024153
;;;;;;;;;;;;;;;;;;18.71902517;;;;;;;;16.95136566;16.5;-0.451365664;-2.219025173;18.71902517;-0.721503156
;;;;;;;;;;;;;;;;;;18.48581909;;;;;;;;17.15918554;15.4;-1.759185539;-3.085819088;18.48581909;-1.606953563
;;;;;;;;;;;;;;;;;;18.252613;;;;;;;;17.36700541;13.6;-3.767005413;-4.652613003;18.252613;-3.19240396
;;;;;;;;;;;;;;;;;;18.01940692;;;;;;;;17.57482529;14.2;-3.374825288;-3.819406917;18.01940692;-2.377854366
;;;;;;;;;;;;;;;;;;17.78620083;;;;;;;;17.78264516;20.6;2.817354837;2.813799168;17.78620083;4.236695236
;;;;;;;;;;;;;;;;;;17.55299475;;;;;;;;17.99046504;17.8;-0.190465037;0.247005253;17.55299475;1.65124483
;;;;;;;;;;;;;;;;;;17.31978866;;;;;;;;18.19828491;17.8;-0.398284912;0.480211338;17.31978866;1.865794433
