times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh;;;
1613012400;1613034000;1613055600;-2.862352371;-10.07510185;-6.270345688;-1.381998062;9.936143875;8.635965347;3.178518482;14.1504287;10.67225995
1613016000;1613037600;1613059200;-2.167850494;-9.380361557;-5.612609863;-1.112539291;9.56640625;8.316516876;2.436661536;13.39803387;10.03323689
1613019600;1613041200;1613062800;-3.239160538;-9.267271042;-5.878530502;-0.598415375;9.216896057;8.271518707;3.293973581;13.07032844;10.14766685
1613023200;1613044800;1613066400;-3.13325882;-8.10008049;-5.502319336;0.097743988;9.612527847;8.124401093;3.134783042;12.57028224;9.812309167
1613026800;1613048400;1613070000;-7.878889084;-7.479244232;-5.537139893;11.99473;9.353988647;8.145389557;14.35097352;11.97648521;9.849227849
1613030400;1613052000;1613073600;-10.32012367;-6.458311081;-5.705448151;9.950162888;9.357782364;8.296531677;14.33564418;11.37004278;10.06899084
1613034000;1613055600;1613077200;-9.966110229;-5.427219391;-5.646348953;10.29648972;8.919391632;8.419898987;14.32972622;10.44079774;10.13784767
1613037600;1613059200;1613080800;-9.153577805;-4.896829605;-5.606607437;10.14513016;8.590591431;8.246061325;13.66424724;9.8882355;9.971538213
1613041200;1613062800;1613084400;-8.764226913;-5.229772568;-5.252174377;10.03847694;8.322795868;8.354692459;13.32601564;9.829519427;9.868445763
1613044800;1613066400;1613088000;-7.711652756;-5.811735153;-5.114490509;9.608615875;7.790513992;7.899885178;12.32051489;9.719484233;9.41096164
1613048400;1613070000;1613091600;-7.167028427;-5.65335083;-4.579580307;9.143432617;7.962387085;8.046739578;11.61760115;9.765243658;9.258648585
1613052000;1613073600;1613095200;-6.609996796;-5.629405975;-3.987060547;9.301839828;7.87962532;8.299606323;11.4112349;9.683940666;9.207611901
1613055600;1613077200;1613098800;-6.151111603;-5.659677505;-3.502925873;8.780937195;7.776693344;8.445947647;10.72105554;9.618155168;9.143550805
1613059200;1613080800;1613102400;-5.827165604;-5.393474579;-3.292303085;8.357461929;7.623844147;8.680841446;10.18837715;9.338766921;9.284194516
1613062800;1613084400;1613106000;-5.74846077;-5.265378952;-2.996138573;7.820625305;7.626535416;8.802892685;9.706028095;9.26759181;9.298804545
1613066400;1613088000;1613109600;-5.714866638;-3.694234848;-2.036466599;7.542516708;8.756263733;8.816209793;9.463047025;9.503658541;9.048356277
1613070000;1613091600;1613113200;-5.783901215;-3.371730804;-2.107147217;7.927822113;9.044172287;8.617998123;9.813453863;9.652233989;8.871863448
1613073600;1613095200;1613116800;-5.991365433;-2.902572632;-2.469198227;7.832813263;8.888902664;8.495927811;9.861512225;9.350803092;8.847470217
1613077200;1613098800;1613120400;-5.98005867;-2.42518425;-2.630196571;8.306123734;8.739770889;8.309885025;10.2348812;9.070011788;8.716198892
1613080800;1613102400;1613124000;-5.329589844;-2.294992447;-2.516104698;8.514364243;8.824588776;8.017961502;10.04484576;9.118133438;8.403480797
1613084400;1613106000;1613127600;-4.566734314;-2.182674408;-2.422013283;8.500709534;9.054239273;7.672939301;9.649721492;9.313609203;8.046126139
1613088000;1613109600;1613131200;-4.288311005;-1.484618187;-2.251289368;8.600378036;8.737222672;8.044107437;9.610208824;8.8624574;8.35320108
1613091600;1613113200;1613134800;-4.004989624;-1.698431015;-2.288384438;8.893140793;8.705785751;8.006034851;9.753353016;8.869913949;8.326661838
1613095200;1613116800;1613138400;-3.169822693;-2.242127419;-2.349690437;8.962100983;8.598464966;8.030899048;9.506157474;8.885985321;8.367579379
1613098800;1613120400;1613142000;-2.394809723;-2.24510479;-2.157093048;8.928987503;8.470979691;8.093774796;9.244562263;8.763446379;8.3762904
1613102400;1613124000;1613145600;-2.190324783;-2.240450859;-2.338332176;9.039150238;8.267087936;8.197149277;9.300739738;8.565299936;8.524145331
1613106000;1613127600;1613149200;-1.926724434;-2.361395836;-3.121019363;8.962175369;8.111478806;8.570236206;9.166943569;8.448211569;9.120839353
1613109600;1613131200;1613152800;-2.256851196;-2.104955673;-1.412067413;8.177400589;8.739307404;9.34833622;8.483116038;8.989234243;9.454381231
1613113200;1613134800;1613156400;-2.717626572;-2.335347176;0.384819031;8.599931717;8.279680252;9.014299393;9.019108588;8.602729306;9.022509586
1613116800;1613138400;1613160000;-3.202557564;-2.205733299;0.785863876;8.938121796;8.362890244;9.168693542;9.494545602;8.648883894;9.202310759
1613120400;1613142000;1613163600;-2.946015358;-2.246898651;0.564933777;8.814317703;8.301965714;9.266927719;9.293610873;8.600650455;9.284131598
1613124000;1613145600;1613167200;-2.648517609;-2.386274338;-0.180407524;8.727813721;8.323396683;9.523841858;9.120821118;8.658708769;9.52555041
1613127600;1613149200;1613170800;-2.280077934;-1.300174713;0.116544724;8.840051651;10.12492561;9.576303482;9.129362989;10.20806411;9.577012637
1613131200;1613152800;1613174400;-1.76239109;-2.264680862;-0.090167999;8.436294556;9.117441177;9.723895073;8.618415642;9.394493761;9.72431312
1613134800;1613156400;1613178000;-2.256061554;-1.120376587;-0.064401627;7.892690659;6.075213432;9.838692665;8.208798911;6.17765829;9.838903441
1613138400;1613160000;1613181600;-2.658650398;1.175397873;-0.047966003;7.802480698;8.817811966;9.818006516;8.24300473;8.895806204;9.818123684
1613142000;1613163600;1613185200;-3.063390732;0.60354805;-0.209925652;7.653596878;8.817047119;9.894480705;8.243901258;8.837680134;9.896707392
1613145600;1613167200;1613188800;-3.116083145;0.443829536;-0.186665535;7.701675415;9.03544426;9.889247894;8.308175393;9.046338355;9.89100945
1613149200;1613170800;1613192400;-3.655725479;0.570064545;-0.265731812;7.809793472;9.768051147;9.865588188;8.623062267;9.784671523;9.869166312
1613152800;1613174400;1613196000;-2.172776222;0.33439827;0.143630028;9.456280708;9.83880806;10.10746384;9.702690418;9.84448913;10.1084843
1613156400;1613178000;1613199600;-0.3928442;0.697209358;0.212803841;6.515833855;9.64676857;10.19197083;6.527665539;9.671930765;10.19419221
1613160000;1613181600;1613203200;1.008623123;0.537388802;-0.010677338;8.105472565;9.61366272;10.30113029;8.167986661;9.628670605;10.30113583
1613163600;1613185200;1613206800;1.25117588;0.283887863;-0.294816017;8.678752899;9.665336609;10.485466;8.768477232;9.669504852;10.4896098
1613167200;1613188800;1613210400;0.545693398;0.370203972;-0.51457119;9.051016808;9.928883553;10.82313442;9.067452042;9.935782787;10.83535981
1613170800;1613192400;1613214000;0.535752296;0.048587799;-0.721007347;9.772544861;10.04378986;11.26573086;9.7872194;10.04390739;11.28877953
1613174400;1613196000;1613217600;-0.19959259;0.031042099;-0.353569984;8.916822433;10.12959099;11.74620247;8.919055977;10.12963855;11.75152263
1613178000;1613199600;1613221200;-0.02270031;0.311542511;-0.333914757;9.044827461;10.04783726;12.07771206;9.044855947;10.05266593;12.08232708
1613181600;1613203200;1613224800;0.147727013;0.253842354;-0.225657463;9.144483566;10.16591072;12.41020393;9.145676736;10.16907944;12.41225535
1613185200;1613206800;1613228400;-0.138260841;-0.221380234;0.191326141;9.20608902;10.41859913;12.68198013;9.20712719;10.42095087;12.68342327
1613188800;1613210400;1613232000;-0.261544228;-0.445831299;0.046485901;9.728333473;10.70442677;12.78346825;9.731848619;10.71370701;12.78355277
1613192400;1613214000;1613235600;-0.088862419;-0.597599983;0.009072304;10.10652733;11.23718071;12.98469257;10.10691799;11.25305985;12.98469574
1613196000;1613217600;1613239200;-0.14444828;-0.347523689;0.473413467;9.188355446;11.25251007;12.77169323;9.189490797;11.25787527;12.78046432
1613199600;1613221200;1613242800;-0.251018524;-0.087158203;-0.025764465;9.418657303;11.7765398;12.8351717;9.422001682;11.77686233;12.83519756
1613203200;1613224800;1613246400;-0.254671097;-0.071752548;-0.306477547;9.698818207;12.0424099;12.99943256;9.702161201;12.04262366;13.00304485
1613206800;1613228400;1613250000;-0.217567444;0.272389412;-0.667815208;10.04153633;12.20872879;13.27599907;10.04389304;12.21176706;13.29278483
1613210400;1613232000;1613253600;-0.270038605;-0.036117554;-0.466181755;10.27624798;12.39184475;13.8051405;10.27979539;12.39189738;13.81300943
1613214000;1613235600;1613257200;-0.391592026;0.570111275;-0.990545273;10.65170002;12.63051414;14.1500473;10.6588957;12.64337433;14.18467548
1613217600;1613239200;1613260800;-0.320055962;0.666305542;-0.510169983;10.04960728;12.94832134;13.92004585;10.05470249;12.96545366;13.92939159
1613221200;1613242800;1613264400;-0.341473579;-0.16745472;-1.90295887;11.15161419;12.94704056;14.40406227;11.1568411;12.94812343;14.52922098
1613224800;1613246400;1613268000;-0.311649323;-0.726679802;-0.711727142;11.42721653;13.03920078;14.84674835;11.43146548;13.05943416;14.86379804
1613228400;1613250000;1613271600;0.298604965;-1.475353241;-0.970404625;11.93055153;13.28620338;14.77083397;11.93428778;13.36786698;14.80267615
1613232000;1613253600;1613275200;0.004970551;-0.907985687;-1.83598423;12.04687977;13.57474709;15.22668839;12.04688079;13.6050798;15.33697745
1613235600;1613257200;1613278800;0.122394562;-0.469460487;-1.680996895;12.50678349;14.01232719;15.47619534;12.50738236;14.02018925;15.56722109
1613239200;1613260800;1613282400;0.534993172;-1.172297478;-1.118769646;12.28916931;14.35803604;15.71306801;12.30080892;14.40581412;15.75284583
1613242800;1613264400;1613286000;-0.0213871;-0.785740852;-1.390332222;12.45495701;15.05849457;15.77841187;12.45497537;15.07898031;15.83954875
1613246400;1613268000;1613289600;-0.386400223;-0.965173721;-2.19892025;13.03511524;14.88990021;16.08672142;13.04084102;14.92114903;16.23631289
1613250000;1613271600;1613293200;-0.3978405;-1.481100082;-2.640075684;13.39198112;15.54004478;16.60935974;13.39788922;15.61046602;16.81787236
1613253600;1613275200;1613296800;-0.545445442;-1.300753593;-2.32448101;13.67833519;15.66055393;17.0798912;13.68920612;15.71448088;17.23734015
1613257200;1613278800;1613300400;-1.634822845;-0.692975044;-2.532902718;14.15244675;15.637393;17.54689026;14.24655729;15.65274015;17.72876064
1613260800;1613282400;1613304000;-1.714284897;-0.978030205;-2.404837608;13.398592;15.53063869;17.53312492;13.50781404;15.56140358;17.69727983
1613264400;1613286000;1613307600;-1.203221321;-1.122251511;-2.34817791;14.82501984;15.85646439;18.07207108;14.87376733;15.89612881;18.22398673
1613268000;1613289600;1613311200;-1.095077515;-0.917765617;-3.91334343;15.03318405;16.1124649;18.14140701;15.0730162;16.13858169;18.55868813
1613271600;1613293200;1613314800;-1.307701111;-1.888293266;-4.207997322;15.59817886;16.23928833;18.53257942;15.65289961;16.34870444;19.0043085
1613275200;1613296800;1613318400;-0.577012062;-1.8956604;-4.358459473;15.50482941;16.81998062;19.04984093;15.51556244;16.92646674;19.54207277
1613278800;1613300400;1613322000;-0.789532661;-1.915890694;-4.534200668;15.22004128;17.19599915;19.45286942;15.24050584;17.30239936;19.97431111
1613282400;1613304000;1613325600;-1.082490921;-1.825060844;-5.244106293;14.44917488;17.27043915;19.77228546;14.48966671;17.36660345;20.45590192
1613286000;1613307600;1613329200;-1.622983932;-2.257496834;-3.761413574;15.12136173;17.51758957;19.95962715;15.2082102;17.66245273;20.31095636
1613289600;1613311200;1613332800;-2.00903511;-3.349685669;-3.374969482;16.01425934;17.75065422;20.14906311;16.13978699;18.06394529;20.4297617
1613293200;1613314800;1613336400;-1.481548309;-4.407893181;-3.393848419;16.37404633;17.86336327;20.07846832;16.44093606;18.39916491;20.36327816
1613296800;1613318400;1613340000;-1.084383965;-4.6810112;-2.750207901;16.70638084;18.5987587;19.75020218;16.74153665;19.17878231;19.94076552
1613300400;1613322000;1613343600;-1.70880127;-5.369732857;-3.056415558;16.80334854;18.91062737;19.69844246;16.89001255;19.65822622;19.93414938
1613304000;1613325600;1613347200;-1.473073006;-4.979412079;-2.726945877;16.00484848;19.57646561;19.45631027;16.07249573;20.1998156;19.6464817
1613307600;1613329200;1613350800;-1.877501488;-4.441677094;-2.111125946;17.04343796;19.99857712;18.72626114;17.1465387;20.48588739;18.84488549
1613311200;1613332800;1613354400;-3.062345505;-3.464820862;-1.291955948;17.54778099;20.25419998;17.90996361;17.81298902;20.54842088;17.95650151
1613314800;1613336400;1613358000;-3.965510368;-3.855136871;-1.031320572;17.84438896;20.48352814;16.41535187;18.27970158;20.84315248;16.44771714
1613318400;1613340000;1613361600;-4.275439262;-1.438714981;-1.91825676;18.77321053;20.58949852;15.70493126;19.25390387;20.63970325;15.82164893
1613322000;1613343600;1613365200;-5.45643425;-3.004846573;-2.395460129;18.99079132;19.6283226;15.1565609;19.75912017;19.8569925;15.34469183
1613325600;1613347200;1613368800;-5.18542099;-2.568344116;-2.260694504;18.73126411;19.75408363;14.74572754;19.43576204;19.92034668;14.91801663
1613329200;1613350800;1613372400;-5.581558228;-2.12374115;-1.918622971;19.3010788;18.88077545;13.83732033;20.09192462;18.999841;13.96970107
1613332800;1613354400;1613376000;-3.36561203;-1.604894638;-1.591068268;20.25400162;18.0723114;12.96129227;20.53172973;18.14343204;13.05858321
1613336400;1613358000;1613379600;-3.614801407;-1.098468781;-0.995429993;20.50090027;17.24675179;12.02411461;20.81714921;17.28169786;12.06524815
1613340000;1613361600;1613383200;-2.610502243;-0.651863098;-1.214719772;19.99391556;16.21407509;11.04308128;20.16361528;16.2271734;11.10968894
1613343600;1613365200;1613386800;-3.335725784;-1.168983459;-1.557174683;19.37710953;15.46294785;10.48347092;19.66213214;15.50707188;10.59848836
1613347200;1613368800;1613390400;-2.356622696;-1.579193115;-2.823764801;18.7768116;14.30270958;11.01023769;18.92412017;14.38962655;11.366573
1613350800;1613372400;1613394000;-1.826093674;-1.543699265;-1.605409622;18.51488113;13.30502892;10.82831192;18.60471557;13.39428243;10.94667434
1613354400;1613376000;1613397600;-1.671255112;-1.309930801;-1.595629692;18.01786041;12.29018402;10.06812763;18.09520344;12.35979539;10.1937838
1613358000;1613379600;1613401200;-0.844896317;-0.824428558;-1.276864052;16.73409271;11.52122211;9.82604599;16.75540834;11.55068143;9.908660939
1613361600;1613383200;1613404800;-0.518213272;-1.338222504;-1.029197693;15.64946556;10.85932541;9.974817276;15.65804322;10.94147101;10.02777281
1613365200;1613386800;1613408400;-1.991098404;-1.962934494;-1.282108307;14.59106255;10.61081314;9.75658226;14.72628871;10.79085109;9.840462342
1613368800;1613390400;1613412000;-0.857521057;-2.308015823;-1.450289726;12.62238312;10.28837967;11.10265827;12.65147809;10.54408333;11.19697999
1613372400;1613394000;1613415600;-0.135080338;-2.561227798;-1.415413857;11.68286896;10.25996017;11.23623085;11.68364985;10.57481303;11.32502892
1613376000;1613397600;1613419200;-0.607006073;-2.152208328;-1.394577026;10.82367325;10.54032993;11.12451077;10.84068074;10.75781371;11.21158262
1613379600;1613401200;1613422800;-0.805080414;-2.031106949;-1.50319767;9.97416687;10.21145821;11.39174366;10.00660578;10.41149721;11.49049289
1613383200;1613404800;1613426400;-1.623006821;-2.260023117;-2.208567619;9.911700249;9.831586838;11.76943588;10.04370215;10.08800299;11.97486501
1613386800;1613408400;1613430000;-1.663707733;-2.403640747;-3.122187614;10.21222878;10.42498016;11.74742985;10.34686136;10.69849056;12.15525251
1613390400;1613412000;1613433600;-2.078948975;-0.638227463;-1.198542595;10.0085268;10.81017113;13.2046566;10.22216404;10.82899506;13.25893888
1613394000;1613415600;1613437200;-2.588488579;-0.965583801;-3.837825775;10.25389385;11.33076572;13.32693386;10.57556676;11.3718338;13.86852814
1613397600;1613419200;1613440800;-1.945211411;-0.772098541;-4.590497971;10.93530178;11.16648102;13.73951149;11.10696504;11.1931423;14.48609152
1613401200;1613422800;1613444400;-2.029773712;-0.704645157;-4.403709412;10.51629829;11.49232578;13.84118176;10.71039267;11.51390797;14.52483972
1613404800;1613426400;1613448000;-1.31788063;-1.74875927;-5.080904961;10.28388309;11.79236603;14.15271187;10.36798249;11.92132776;15.0371157
1613408400;1613430000;1613451600;-1.537313461;-1.046037674;-5.06076622;10.16596222;12.49977779;15.04310417;10.28154271;12.54347;15.87155751
1613412000;1613433600;1613455200;-0.764445305;-1.14518261;-4.510700226;10.23045063;12.0948267;15.5383625;10.25897152;12.14892078;16.17983701
1613415600;1613437200;1613458800;-0.611316681;-2.874575615;-5.292173386;10.9978714;13.01296711;15.92513752;11.01484831;13.32668368;16.78145119
1613419200;1613440800;1613462400;-0.7542696;-4.126041412;-5.920030594;10.59131432;13.22714138;16.13830566;10.61813833;13.85573841;17.1898712
1613422800;1613444400;1613466000;-0.749037743;-4.070824623;-6.988431931;11.14841747;13.65234375;15.79723167;11.17355224;14.24633648;17.27398939
1613426400;1613448000;1613469600;-1.363829613;-4.117593765;-8.008291245;11.66271305;14.28645897;16.50466537;11.74218493;14.86800216;18.34493684
1613430000;1613451600;1613473200;-0.807050705;-4.730664253;-7.665903091;11.68681812;14.64922905;17.3666172;11.71465103;15.39412537;18.98329432
1613433600;1613455200;1613476800;-0.978652;-4.648631096;-6.370212555;11.69469643;15.1500473;18.41168594;11.73557345;15.84719863;19.48255084
1613437200;1613458800;1613480400;-2.186976433;-4.973630905;-6.069046021;12.75779247;15.83764076;17.67430878;12.94388407;16.60023703;18.68728205
1613440800;1613462400;1613484000;-3.999670029;-5.691474915;-4.115598679;13.09014893;16.12047577;16.76313972;13.68756221;17.09569027;17.2609677
1613444400;1613466000;1613487600;-4.090771675;-6.471103668;-3.011222839;13.37176132;15.70309162;15.28151894;13.98350506;16.98417702;15.57537428
1613448000;1613469600;1613491200;-4.658790588;-7.386129379;-2.676509857;14.30442142;16.31938553;13.51797009;15.04396231;17.91304696;13.7803926
1613451600;1613473200;1613494800;-4.947711945;-7.758113861;-2.225120544;14.15265751;17.03676796;12.07723045;14.99258377;18.72003721;12.28049905
1613455200;1613476800;1613498400;-4.992984772;-6.709508896;-2.403594971;14.02239895;17.965168;12.0695591;14.88481002;19.17719403;12.30656433
1613458800;1613480400;1613502000;-4.990678787;-5.66230011;-2.475542068;15.36054325;17.24798584;12.02390099;16.15094931;18.15364035;12.2760948
1613462400;1613484000;1613505600;-6.07362175;-4.699542999;-2.588315964;16.02273178;16.01448059;11.97062969;17.13525065;16.68979607;12.24725907
1613466000;1613487600;1613509200;-7.001047134;-3.292892456;-3.072376251;15.85081577;14.90042686;11.70143604;17.32809919;15.25994304;12.09806188
1613469600;1613491200;1613512800;-7.917167664;-2.906179428;-3.266965866;16.1809082;13.37693787;12.12292862;18.01397608;13.68898629;12.55541574
1613473200;1613494800;1613516400;-8.444793701;-2.468309402;-3.295808792;16.88016129;12.46740818;12.1892004;18.87470227;12.70939881;12.62691419
1613476800;1613498400;1613520000;-6.536655426;-3.686506271;-3.995977402;18.19102097;13.16801834;14.02540207;19.32979845;13.67432029;14.58354342
1613480400;1613502000;1613523600;-6.003887177;-3.490062714;-3.557901382;17.21985245;13.19856834;13.7477932;18.2365013;13.65220656;14.20072111
1613484000;1613505600;1613527200;-5.097553253;-4.459842682;-3.301902771;16.73605347;14.23324776;13.65969944;17.49515747;14.91561391;14.05311178
1613487600;1613509200;1613530800;-3.435119629;-4.546344757;-3.112466812;15.6867857;14.23548985;13.65165043;16.05849596;14.94384227;14.00196447
1613491200;1613512800;1613534400;-3.442712784;-4.831085205;-3.231264114;14.22989655;14.21539879;13.89661407;14.64043124;15.0138918;14.26733859
1613494800;1613516400;1613538000;-3.547311783;-4.818929672;-3.29199028;13.34177399;14.22215557;14.24506664;13.80530166;15.01638413;14.62050354
1613498400;1613520000;1613541600;-3.406322479;-4.462089539;-3.152877808;12.50638294;14.16401958;14.53515816;12.96196926;14.85024222;14.87317925
1613502000;1613523600;1613545200;-3.313350677;-3.973773956;-3.356046677;13.03594494;14.09694386;14.66024399;13.4504332;14.64632055;15.03947483
1613505600;1613527200;1613548800;-3.943986893;-3.647161484;-4.627826691;13.76428795;13.97465897;15.19713593;14.31819316;14.4427449;15.88614869
1613509200;1613530800;1613552400;-4.383350372;-3.347671509;-5.13915062;13.78515244;13.97235394;15.51455593;14.46527525;14.3677966;16.34357105
1613512800;1613534400;1613556000;-4.550380707;-3.371629715;-5.329284668;13.76187515;14.14495659;16.07385635;14.49466013;14.54124079;16.93428868
1613516400;1613538000;1613559600;-4.836355209;-3.366624832;-5.768096924;13.98326111;14.33774376;16.63954735;14.79601037;14.727697;17.61094768
1613520000;1613541600;1613563200;-3.872190475;-3.458879471;-5.872610092;14.02510929;14.23244953;17.42627716;14.54982989;14.64672205;18.38920023
1613523600;1613545200;1613566800;-3.369029999;-3.971817017;-6.566205978;14.24633121;14.48487377;17.5108757;14.63927308;15.01955055;18.70149269
1613527200;1613548800;1613570400;-3.337421417;-4.233827591;-5.757713318;13.8568821;15.07915401;18.15562057;14.25312468;15.66225341;19.04672731
1613530800;1613552400;1613574000;-3.370836258;-5.150112152;-3.547908783;14.04331684;15.69040871;18.96010971;14.44220499;16.51401164;19.28920467
1613534400;1613556000;1613577600;-3.629310608;-5.420017242;-1.819290161;14.15894508;16.32127762;17.74493599;14.61668982;17.19769432;17.83795308
1613538000;1613559600;1613581200;-3.583986282;-5.624681473;-0.699520111;14.36589146;16.79268646;15.5816164;14.80620799;17.70964032;15.5973106
1613541600;1613563200;1613584800;-3.065910339;-5.605010986;-0.753501892;13.08568954;17.27791977;14.78098488;13.44005495;18.16432382;14.80017835
1613545200;1613566800;1613588400;-3.366287231;-5.85459137;-1.107082367;13.97671413;17.34793282;13.88903236;14.37638438;18.30920569;13.93308478
1613548800;1613570400;1613592000;-4.216243744;-5.632816315;-1.249370575;14.63469505;17.84470177;13.84760666;15.22993797;18.71261609;13.90385332
1613552400;1613574000;1613595600;-4.398927689;-4.62761879;-1.773059845;15.2464056;18.07477188;13.63232803;15.86831587;18.65776606;13.74714912
1613556000;1613577600;1613599200;-4.908203125;-3.260730743;-2.644540787;15.9125042;17.97486496;13.39439201;16.65227455;18.26822748;13.65296061
1613559600;1613581200;1613602800;-5.25488472;-1.634960175;-3.577123642;16.63319778;16.7223587;13.37381554;17.44353983;16.80209437;13.84394292
1613563200;1613584800;1613606400;-6.37625885;-1.658567429;-3.624616623;16.38368034;14.63628387;14.06805611;17.58071837;14.72995762;14.52749284
1613566800;1613588400;1613610000;-6.518777847;-2.249425888;-4.071695328;17.64822769;14.41757584;14.08350754;18.81367602;14.59199814;14.66028265
1613570400;1613592000;1613613600;-5.348119736;-2.625469208;-5.317254066;18.29619789;14.32712555;13.78252602;19.06182683;14.56569995;14.77265089
1613574000;1613595600;1613617200;-4.366243362;-3.25526619;-5.620361328;18.48734283;14.65225792;14.58738899;18.99594499;15.00951099;15.63267025
1613577600;1613599200;1613620800;-2.408638;-3.742847443;-5.653263092;17.8038311;14.64316368;14.68654823;17.96602179;15.11393892;15.73702903
1613581200;1613602800;1613624400;-1.751556396;-3.528171539;-6.86214447;16.11696625;14.39707565;14.70801353;16.21186451;14.82308274;16.23005511
1613584800;1613606400;1613628000;-0.77155304;-4.855659485;-6.818843842;13.46494865;14.37961578;16.36446953;13.48703586;15.17731133;17.72829643
1613588400;1613610000;1613631600;-1.571733475;-4.773433685;-5.25570488;13.74684525;13.93637085;15.67846107;13.83640489;14.73119485;16.53591774
1613592000;1613613600;1613635200;-1.912780762;-5.504301071;-2.516101837;13.76935196;13.8869133;15.58330345;13.90157486;14.93799489;15.78512322
1613595600;1613617200;1613638800;-2.894775391;-5.999864578;-0.74480629;14.10726357;14.54803658;15.42845154;14.40120168;15.73670052;15.44641878
1613599200;1613620800;1613642400;-3.777578354;-6.67115593;-0.541595459;14.0969429;14.69796181;14.913311;14.59431045;16.14107812;14.92314212
1613602800;1613624400;1613646000;-5.138925552;-7.202766418;-1.708734512;14.44797325;15.33176613;15.89818573;15.33468248;16.93938891;15.98974931
1613606400;1613628000;1613649600;-4.46673584;-8.668046951;-1.982067108;13.65810776;15.42302132;16.30425644;14.36995604;17.69193671;16.42429201
1613610000;1613631600;1613653200;-4.154899597;-7.439617157;-2.68453598;14.18691444;17.09188461;16.9890213;14.78281881;18.64082678;17.19981332
1613613600;1613635200;1613656800;-5.327367783;-3.534124374;-2.626612663;13.75623703;16.33080292;17.04844666;14.75177632;16.70883476;17.24959789
1613617200;1613638800;1613660400;-6.491508484;-2.15186882;-2.335700989;14.33423996;15.64590836;17.56258011;15.7356321;15.79319435;17.71721533
1613620800;1613642400;1613664000;-6.784856796;-2.424427032;-2.212203979;14.88848495;15.16717339;16.73635483;16.36157896;15.35971988;16.88192582
1613624400;1613646000;1613667600;-7.733179092;-2.536832809;-2.19679451;14.887743;16.31534004;16.54382706;16.77638073;16.51138521;16.68904191
1613628000;1613649600;1613671200;-8.598138809;-0.984176636;-2.793128967;14.9259758;15.7835474;16.40586472;17.2253518;15.8142016;16.64193398
1613631600;1613653200;1613674800;-6.900196075;-1.821804047;-0.417665482;16.9146595;16.34688759;15.30771732;18.26796135;16.44809119;15.31341419
1613635200;1613656800;1613678400;-2.873800278;-2.291238785;7.156261444;15.74140739;16.57492065;8.97379303;16.00158226;16.73253627;11.47784994
1613638800;1613660400;1613682000;-1.141651154;-2.852012634;3.651014328;15.46277618;16.95952988;9.567914963;15.50486423;17.1976635;10.24084481
1613642400;1613664000;1613685600;-1.135944366;-2.85848999;5.521657944;15.09163475;16.58392715;10.13512802;15.13432552;16.82847601;11.54164314
1613646000;1613667600;1613689200;-0.993473053;-3.477108002;4.348827362;16.05678558;16.73762894;10.58888054;16.08749054;17.09498472;11.44712586
1613649600;1613671200;1613692800;-1.535037994;-1.649169922;4.81696701;14.66579437;16.0165081;11.21184826;14.74591015;16.10118919;12.20281576
1613653200;1613674800;1613696400;-1.942531586;0.668376923;6.865652084;16.01601601;14.4500761;9.25592804;16.13338767;14.46552547;11.52429531
1613656800;1613678400;1613700000;-1.725568771;5.6906147;6.258102417;16.58336067;9.490750313;8.279083252;16.67289533;11.06604885;10.37820145
1613660400;1613682000;1613703600;-2.370025635;1.343107224;5.663536072;16.69521713;10.25434208;7.349421501;16.86260053;10.3419277;9.278450153
1613664000;1613685600;1613707200;-2.471626282;3.9432621;6.410318375;16.33297729;11.17119789;5.886651039;16.51893107;11.84672859;8.703151275
1613667600;1613689200;1613710800;-2.323713303;3.428819656;6.631671906;16.36554337;11.36025047;6.556376457;16.52969005;11.86642722;9.325510416
1613671200;1613692800;1613714400;-1.615280151;4.252574921;6.239088058;14.80973244;10.50870991;4.853824615;14.89756036;11.33655051;7.904798112
1613674800;1613696400;1613718000;0.784946442;6.596700668;5.135889053;14.29536533;9.171043396;5.33405304;14.31689949;11.29710125;7.404692985
1613678400;1613700000;1613721600;8.136255264;6.088745117;4.647068024;7.570859909;7.792084694;7.151391983;11.11380086;9.888852359;8.528636967
1613682000;1613703600;1613725200;1.429710388;5.116088867;3.64802742;8.024143219;7.542674065;8.643792152;8.150518155;9.114071392;9.382070498
1613685600;1613707200;1613728800;2.128957748;5.674762726;4.272983551;11.11111832;6.606781006;10.00944996;11.31324053;8.709333342;10.8833578
1613689200;1613710800;1613732400;3.683029175;5.404642105;2.305156708;11.05659389;6.063727379;10.90474796;11.65388229;8.122742518;11.14572903
1613692800;1613714400;1613736000;3.143623352;7.170114517;0.312763214;10.2723608;4.484968185;13.6807785;10.7426144;8.4572739;13.68435316
1613696400;1613718000;1613739600;4.638086319;5.224271774;0.5629673;10.12865067;5.936594009;15.05471706;11.14008119;7.907981032;15.0652394
1613700000;1613721600;1613743200;6.061552048;3.776954651;1.049791336;8.589515686;7.769599915;15.46252823;10.51295358;8.63898543;15.49812379
1613703600;1613725200;1613746800;5.544113159;3.231595993;0.509866714;8.251128197;9.715108871;15.39340591;9.940739773;10.23848392;15.40184761
1613707200;1613728800;1613750400;5.796009064;3.407676697;0.701396942;7.17256546;10.77180958;15.4303751;9.221681861;11.29797071;15.44630808
