times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh
1577836800;1577858400;1577880000;11.553653717041016;10.723843574523926;10.03287410736084;3.998504638671875;7.580711364746094;10.002424240112305
1577840400;1577862000;1577883600;11.776747703552246;10.401865005493164;10.29253864;4.4115447998046875;7.963317871;9.311933517456055
1577844000;1577865600;1577887200;12.36086654663086;9.586174964904785;11.18039608001709;4.312981605529785;8.903474807739258;8.710311889648438
1577847600;1577869200;1577890800;12.012223243713379;9.298393249511719;10.50660514831543;4.244821548461914;10.183777809143066;9.085372924804688
1577851200;1577872800;1577894400;11.369128227233887;10.258610725402832;10.085406303405762;5.299188613891602;9.404663086;8.962753295898438
1577854800;1577876400;1577898000;11.290839195251465;11.256926536560059;10.773011207580566;7.000904083251953;8.696472168;8.94389534
1577858400;1577880000;1577901600;9.989345551;10.454928398132324;9.586662292480469;6.2479963302612305;10.101643562316895;9.462753295898438
1577862000;1577883600;1577905200;9.833518028259277;10.329233169555664;9.337285995483398;7.353942871;9.813812255859375;10.020416259765625
1577865600;1577887200;1577908800;9.350477219;10.637672424316406;8.324865341186523;8.912399291992188;9.465927124023438;11.119369506835938
1577869200;1577890800;1577912400;9.609387397766113;10.32167911529541;8.166949272155762;9.948225975036621;9.674331665039062;12.06500244140625
1577872800;1577894400;1577916000;10.083259582519531;10.62864875793457;8.657195091247559;9.883529663085938;9.596298217773438;12.48529052734375
1577876400;1577898000;1577919600;10.417913436889648;10.117982864379883;8.713694572;9.959244728088379;9.356857299804688;12.948043823242188
1577880000;1577901600;1577923200;9.213074684143066;10.07094955444336;8.422139167785645;8.263674736;9.767807006835938;13.068679809570312
1577883600;1577905200;1577926800;9.925018310546875;9.958169937133789;8.665512084960938;8.717803955078125;10.46020508;12.850631713867188
1577887200;1577908800;1577930400;10.43322467803955;8.926197052001953;9.45526123;8.883560180664062;11.464370727539062;12.16204833984375
1577890800;1577912400;1577934000;10.14211368560791;8.653267860412598;9.960876465;9.433975219726562;12.29754638671875;12.130218505859375
1577894400;1577916000;1577937600;10.35426139831543;8.395266533;10.391934394836426;9.183349609;12.466476440429688;12.180099487304688
