times1_sh;times1_mh;times1_lh;wind_speed_10m_sh;wind_speed_10m_mh;wind_speed_10m_lh;wind_direction_10m_sh;wind_direction_10m_mh;wind_direction_10m_lh;air_pressure_at_sea_level_sh;air_pressure_at_sea_level_mh;air_pressure_at_sea_level_lh;air_temperature_2m_sh;air_temperature_2m_mh;air_temperature_2m_lh;times2_sh;times2_mh;times2_lh;specific_convective_available_potential_energy_sh;specific_convective_available_potential_energy_mh;specific_convective_available_potential_energy_lh;atmosphere_convective_inhibition_sh;atmosphere_convective_inhibition_mh;atmosphere_convective_inhibition_lh
1579122000.0;1579143600.0;1579165200.0;18.866779327392578;16.627105712890625;16.88092803955078;226.74290466308594;241.12757873535156;237.94439697265625;98459.25;99311.375;100233.8125;281.7433166503906;281.7817077636719;281.62310791015625;1579122000.0;1579143600.0;1579165200.0;85.71875;50.21875;20.9296875;1000.0000610351562;1000.0;1000.0005493164062
1579125600.0;1579147200.0;1579168800.0;18.82265281677246;17.706878662109375;16.946250915527344;225.3081512451172;241.3920440673828;241.69631958007812;98598.75;99451.375;100383.75;281.6905212402344;281.9222106933594;281.6513671875;1579125600.0;1579147200.0;1579168800.0;105.4375;8.0;18.03125;23.187519073486328;1000.0000610351562;1000.0
1579129200.0;1579150800.0;1579172400.0;19.0831356048584;18.205978393554688;17.055110931396484;223.74986267089844;238.25904846191406;229.79367065429688;98727.6875;99591.5;100506.9375;281.71636962890625;281.7328186035156;281.44000244140625;1579129200.0;1579150800.0;1579172400.0;91.8671875;74.53125;8.015625;1000.0000610351562;1000.0;1000.0
1579132800.0;1579154400.0;1579176000.0;19.126623153686523;17.9669189453125;16.150081634521484;229.5419921875;236.671630859375;223.22328186035156;98829.0;99759.0;100573.0625;281.68695068359375;281.6104736328125;281.30072021484375;1579132800.0;1579154400.0;1579176000.0;152.7578125;44.3515625;7.6328125;10.922052383422852;1000.0000610351562;1000.0000610351562
1579136400.0;1579158000.0;1579179600.0;18.69316291809082;16.879119873046875;14.692116737365723;240.72695922851562;240.50767517089844;217.05567932128906;99002.0625;99919.1875;100596.5625;281.83941650390625;281.5704650878906;281.17376708984375;1579136400.0;1579158000.0;1579179600.0;60.9296875;16.59375;5.59375;1000.0;1000.0000610351562;1000.0001220703125
1579140000.0;1579161600.0;1579183200.0;17.74126434326172;17.242366790771484;13.396841049194336;244.1580047607422;238.36288452148438;211.5513916015625;99159.875;100059.0;100613.3125;281.7704162597656;281.5896301269531;281.0726318359375;1579140000.0;1579161600.0;1579183200.0;33.9296875;79.859375;0.0;1000.0000610351562;1000.000244140625;1000.0
1579143600.0;1579165200.0;1579186800.0;17.21640968322754;17.114826202392578;12.743583679199219;246.66175842285156;235.89137268066406;197.44137573242188;99323.5625;100218.625;100591.875;281.4649963378906;281.6060791015625;280.98577880859375;1579143600.0;1579165200.0;1579186800.0;37.75;22.0703125;0.0;1000.0;1000.0001220703125;1000.00048828125
1579147200.0;1579168800.0;1579190400.0;18.121749877929688;17.26142692565918;13.389177322387695;240.9466094970703;234.40081787109375;185.39224243164062;99479.0625;100336.0;100556.0;281.6915588378906;281.4071350097656;281.181396484375;1579147200.0;1579168800.0;1579190400.0;95.8828125;41.59375;7.4140625;1000.0;1000.0000610351562;1000.0000610351562
1579150800.0;1579172400.0;1579194000.0;17.482065200805664;16.595989227294922;14.330572128295898;239.0355224609375;227.920166015625;170.35513305664062;99632.6875;100462.6875;100526.3125;281.6461486816406;281.36907958984375;281.28558349609375;1579150800.0;1579172400.0;1579194000.0;59.5;13.8671875;11.375;1000.0003051757812;1000.0000610351562;1000.00048828125
1579154400.0;1579176000.0;1579197600.0;17.672277450561523;15.997806549072266;16.203842163085938;238.1465606689453;225.34979248046875;168.395751953125;99759.375;100567.9375;100403.3125;281.57562255859375;281.3707275390625;281.3402404785156;1579154400.0;1579176000.0;1579197600.0;50.125;4.390625;14.375;1000.000244140625;1000.0000610351562;1000.0001220703125
1579158000.0;1579179600.0;1579201200.0;17.586448669433594;15.1770601272583;16.863338470458984;237.02398681640625;219.93006896972656;164.34780883789062;99907.5;100614.0;100250.5;281.62640380859375;281.2499084472656;281.26776123046875;1579158000.0;1579179600.0;1579201200.0;16.296875;8.2890625;8.515625;1000.0000610351562;1000.0001831054688;1000.0006713867188
1579161600.0;1579183200.0;1579204800.0;16.188743591308594;13.468542098999023;18.085262298583984;236.62020874023438;209.86135864257812;167.27615356445312;100049.4375;100612.4375;100153.875;281.5658874511719;281.1186828613281;281.2921142578125;1579161600.0;1579183200.0;1579204800.0;80.8125;0.0;13.453125;1000.0000610351562;1000.0006713867188;1000.0005493164062
1579165200.0;1579186800.0;1579208400.0;16.377044677734375;12.791994094848633;19.75071144104004;237.38400268554688;196.6237030029297;163.4903106689453;100220.1875;100588.75;100025.0;281.56329345703125;281.03912353515625;281.304931640625;1579165200.0;1579186800.0;1579208400.0;24.6953125;0.0;13.796875;1000.0001220703125;1000.0010375976562;1000.0004272460938
1579168800.0;1579190400.0;1579212000.0;16.267200469970703;13.01482105255127;20.382049560546875;234.533935546875;180.88011169433594;158.6425018310547;100345.125;100560.0;99891.9375;281.4517822265625;281.16796875;281.1447448730469;1579168800.0;1579190400.0;1579212000.0;16.125;12.0859375;12.0546875;1000.0000610351562;1000.0011596679688;1000.0001831054688
1579172400.0;1579194000.0;1579215600.0;16.208568572998047;14.437904357910156;21.697954177856445;229.0102081298828;169.67190551757812;157.2187957763672;100452.6875;100529.4375;99717.25;281.4443054199219;281.2987060546875;281.2483215332031;1579172400.0;1579194000.0;1579215600.0;14.4296875;15.6953125;113.34765625;1000.0000610351562;1000.0006713867188;1000.0010375976562
1579176000.0;1579197600.0;1579219200.0;14.881752967834473;15.792160987854004;21.574657440185547;230.44015502929688;171.18446350097656;167.67210388183594;100534.5625;100393.375;99501.75;281.38092041015625;281.33624267578125;281.4915466308594;1579176000.0;1579197600.0;1579219200.0;9.140625;9.5234375;243.234375;1000.0;1000.0009155273438;0.1876143217086792
1579179600.0;1579201200.0;1579222800.0;14.479940414428711;16.20125961303711;19.6590576171875;220.51168823242188;165.98455810546875;176.01632690429688;100583.25;100242.5625;99446.5625;281.342041015625;281.28369140625;281.8240051269531;1579179600.0;1579201200.0;1579222800.0;12.484375;7.453125;17.421875;1000.0001220703125;1000.0;1000.000732421875
1579183200.0;1579204800.0;1579226400.0;12.743094444274902;17.84732437133789;18.328554153442383;210.7454071044922;166.7792205810547;184.8966827392578;100591.8125;100131.75;99427.5625;281.1885986328125;281.3009338378906;282.0533447265625;1579183200.0;1579204800.0;1579226400.0;0.0;12.30078125;6.39453125;1000.0;1000.0003662109375;1000.0000610351562
1579186800.0;1579208400.0;1579230000.0;13.125689506530762;19.19091033935547;16.04811668395996;196.16714477539062;165.0193328857422;192.2620849609375;100574.0;99990.9375;99494.8125;281.11181640625;281.30938720703125;282.08123779296875;1579186800.0;1579208400.0;1579230000.0;0.0;15.5390625;11.58203125;1000.0001831054688;1000.0001831054688;1000.0
1579190400.0;1579212000.0;1579233600.0;13.302309036254883;20.612253189086914;14.187138557434082;185.40301513671875;157.85939025878906;199.55661010742188;100553.9375;99813.8125;99568.0625;281.2856750488281;281.1119689941406;282.05096435546875;1579190400.0;1579212000.0;1579233600.0;0.2421875;14.96875;12.9765625;1000.0;1000.0005493164062;1000.0004272460938
1579194000.0;1579215600.0;1579237200.0;14.427081108093262;21.896055221557617;15.34823989868164;168.77633666992188;160.19239807128906;202.03976440429688;100497.3125;99643.8125;99637.6875;281.3354797363281;281.27728271484375;282.0526428222656;1579194000.0;1579215600.0;1579237200.0;3.8359375;4.671875;1.2421875;1000.0001220703125;1000.0012817382812;1000.000244140625
1579197600.0;1579219200.0;1579240800.0;15.150384902954102;20.787643432617188;14.281181335449219;166.74937438964844;168.5141143798828;205.40835571289062;100414.4375;99542.5;99693.6875;281.2690124511719;281.5408935546875;281.9551696777344;1579197600.0;1579219200.0;1579240800.0;6.6875;110.16796875;11.4140625;1000.0000610351562;1000.0003051757812;1000.0010375976562
1579201200.0;1579222800.0;1579244400.0;16.97481918334961;19.122577667236328;14.162705421447754;164.8326416015625;178.15280151367188;204.19326782226562;100280.8125;99487.0625;99760.5;281.23712158203125;281.8193664550781;281.801025390625;1579201200.0;1579222800.0;1579244400.0;5.328125;110.0078125;0.0;1000.0003662109375;1000.0003662109375;1000.0001220703125
1579204800.0;1579226400.0;1579248000.0;17.975833892822266;18.134735107421875;14.279820442199707;165.61215209960938;185.39967346191406;198.14996337890625;100135.5625;99452.625;99799.75;281.3095397949219;281.98358154296875;281.6429138183594;1579204800.0;1579226400.0;1579248000.0;18.5390625;84.3984375;0.0;1000.0001831054688;1000.0;1000.0003051757812
1579208400.0;1579230000.0;1579251600.0;19.333681106567383;16.200794219970703;14.930548667907715;166.96826171875;192.91053771972656;195.8638916015625;100049.625;99497.0625;99833.0;281.3815612792969;282.0266418457031;281.4983215332031;1579208400.0;1579230000.0;1579251600.0;17.640625;12.59375;0.0;1000.0;1000.0000610351562;1000.0006103515625
1579212000.0;1579233600.0;1579255200.0;19.953567504882812;14.09107494354248;15.513680458068848;163.77398681640625;197.2552947998047;192.9995574951172;99878.875;99560.625;99855.625;281.0953369140625;281.98223876953125;281.37811279296875;1579212000.0;1579233600.0;1579255200.0;26.2578125;1.53515625;6.296875;1000.0005493164062;1000.0003051757812;1000.00048828125
1579215600.0;1579237200.0;1579258800.0;20.636037826538086;13.851333618164062;15.927948951721191;157.85128784179688;204.81527709960938;187.79530334472656;99688.875;99624.3125;99838.3125;281.1754455566406;282.0149841308594;281.2497863769531;1579215600.0;1579237200.0;1579258800.0;55.59375;13.5078125;3.26171875;1000.0012817382812;1000.0001220703125;1000.00048828125
1579219200.0;1579240800.0;1579262400.0;20.37642478942871;11.919997215270996;16.014455795288086;164.27688598632812;203.9976043701172;191.79531860351562;99567.1875;99680.5625;99794.0;281.36651611328125;281.8902587890625;280.9704284667969;1579219200.0;1579240800.0;1579262400.0;340.484375;0.0;0.0;1000.000244140625;1000.000732421875;1000.0000610351562
1579222800.0;1579244400.0;1579266000.0;19.12846565246582;12.170608520507812;16.689077377319336;176.2642822265625;202.85385131835938;187.7699737548828;99508.125;99742.6875;99759.8125;281.7132263183594;281.81085205078125;280.9052429199219;1579222800.0;1579244400.0;1579266000.0;87.859375;2.8671875;0.0;1000.0006103515625;1000.0000610351562;1000.0000610351562
1579226400.0;1579248000.0;1579269600.0;18.01006317138672;12.56425952911377;17.63105010986328;184.3386993408203;199.3318328857422;193.17974853515625;99492.6875;99775.875;99770.5;281.850830078125;281.7350769042969;280.9089050292969;1579226400.0;1579248000.0;1579269600.0;1.24609375;0.0;0.0;1000.0011596679688;1000.0000610351562;1000.0003662109375
1579230000.0;1579251600.0;1579273200.0;15.784797668457031;13.440056800842285;17.978404998779297;193.82342529296875;191.1659698486328;195.3871307373047;99511.0625;99806.0625;99762.5625;281.8778991699219;281.5521545410156;280.91314697265625;1579230000.0;1579251600.0;1579273200.0;0.0546875;0.0;0.0;1000.0015869140625;1000.0000610351562;1000.0000610351562
1579233600.0;1579255200.0;1579276800.0;13.856630325317383;14.811931610107422;18.1722469329834;199.7589111328125;188.6165008544922;196.51829528808594;99547.25;99832.0;99772.3125;281.84375;281.3026123046875;280.8872375488281;1579233600.0;1579255200.0;1579276800.0;0.0;0.0;0.0;1000.001220703125;1000.0001831054688;1000.0001220703125
1579237200.0;1579258800.0;1579280400.0;12.016695022583008;15.342644691467285;17.860393524169922;204.5897216796875;190.7044677734375;201.18289184570312;99603.875;99826.0625;99794.9375;281.8419189453125;281.1150817871094;280.9837341308594;1579237200.0;1579258800.0;1579280400.0;5.61328125;0.0;0.6953125;1000.000732421875;1000.000244140625;1000.0001220703125
1579240800.0;1579262400.0;1579284000.0;11.379940032958984;16.165386199951172;18.090049743652344;200.86524963378906;189.31349182128906;204.27426147460938;99607.625;99772.0625;99775.9375;281.84588623046875;281.016845703125;280.9998474121094;1579240800.0;1579262400.0;1579284000.0;185.296875;0.0;1.046875;174.78128051757812;1000.0001831054688;1000.0
1579244400.0;1579266000.0;1579287600.0;11.900134086608887;16.833160400390625;18.054393768310547;200.1725311279297;190.6671142578125;204.3766326904297;99689.5;99748.4375;99785.75;281.88983154296875;280.93701171875;281.052734375;1579244400.0;1579266000.0;1579284000.0;24.65625;0.0;1.046875;1000.0001831054688;1000.0001831054688;1000.0
1579248000.0;1579269600.0;1579291200.0;12.209216117858887;17.17434310913086;18.105283737182617;199.3653106689453;192.11351013183594;206.8814697265625;99737.4375;99723.3125;99805.1875;281.7548828125;280.9228820800781;281.0855712890625;1579248000.0;1579269600.0;1579284000.0;2.0390625;0.0;1.046875;1000.0;1000.0009155273438;1000.0
1579251600.0;1579273200.0;1579294800.0;13.384980201721191;17.51153564453125;18.12858772277832;193.32778930664062;196.14205932617188;209.7180938720703;99776.4375;99717.9375;99827.6875;281.5438232421875;280.9014587402344;281.0908508300781;1579251600.0;1579273200.0;1579284000.0;10.484375;0.0;1.046875;1000.0009765625;1000.0006713867188;1000.0
1579255200.0;1579276800.0;1579298400.0;13.845545768737793;18.066158294677734;17.910207748413086;189.49285888671875;199.66368103027344;214.19775390625;99778.0;99728.875;99844.0625;281.357421875;280.8630065917969;281.0693664550781;1579255200.0;1579276800.0;1579284000.0;0.0;0.0;1.046875;1000.0000610351562;1000.0;1000.0
1579258800.0;1579280400.0;1579302000.0;14.867785453796387;18.235315322875977;17.42523765563965;187.97238159179688;202.42617797851562;216.11094665527344;99784.625;99753.1875;99870.3125;281.1837158203125;280.900634765625;281.0779724121094;1579258800.0;1579280400.0;1579284000.0;0.0;0.0;1.046875;1000.0014038085938;1000.0000610351562;1000.0
1579262400.0;1579284000.0;1579305600.0;16.73593521118164;18.298656463623047;17.05820655822754;191.01097106933594;202.94068908691406;233.86532592773438;99738.5;99689.75;99737.125;281.0464172363281;281.1653137207031;281.3267822265625;1579262400.0;1579284000.0;1579305600.0;9.2890625;2.46875;5.8125;1000.00048828125;1000.00048828125;1000.0001220703125
1579266000.0;1579287600.0;1579309200.0;17.063390731811523;18.235883712768555;16.586715698242188;186.6217803955078;205.69276428222656;236.94943237304688;99672.25;99677.4375;99769.25;281.03485107421875;281.1629333496094;281.2817077636719;1579266000.0;1579287600.0;1579309200.0;1.015625;3.5;4.25;1000.00048828125;1000.0000610351562;1000.0000610351562
1579269600.0;1579291200.0;1579312800.0;17.480205535888672;18.236356735229492;16.542991638183594;190.43246459960938;207.62167358398438;240.9654541015625;99661.125;99683.9375;99804.6875;281.09930419921875;281.2415771484375;281.25579833984375;1579269600.0;1579291200.0;1579312800.0;0.0;7.0;8.640625;1000.0052490234375;1000.0001220703125;1000.0
1579273200.0;1579294800.0;1579316400.0;17.974742889404297;18.003307342529297;16.827129364013672;196.7090606689453;210.9176788330078;246.62203979492188;99657.5;99671.5625;99841.625;281.1508483886719;281.27294921875;281.1956787109375;1579273200.0;1579294800.0;1579316400.0;0.0;21.34375;13.890625;1000.0001220703125;1000.000244140625;1000.0
1579276800.0;1579298400.0;1579320000.0;18.3181095123291;17.964250564575195;17.080032348632812;199.8743896484375;215.7069854736328;249.48599243164062;99664.3125;99686.75;99856.25;281.06610107421875;281.2544860839844;281.08917236328125;1579276800.0;1579298400.0;1579320000.0;0.25;31.96875;17.7109375;1000.0013427734375;1000.0000610351562;1000.0000610351562
1579280400.0;1579302000.0;1579323600.0;18.253509521484375;17.47547149658203;16.59307861328125;200.6986083984375;227.29627990722656;257.770751953125;99670.75;99703.9375;99898.4375;281.0842590332031;281.3354797363281;280.8819274902344;1579280400.0;1579302000.0;1579323600.0;0.0;19.421875;31.5078125;1000.0001220703125;1000.0003662109375;1000.0
1579284000.0;1579305600.0;1579327200.0;17.886249542236328;15.645842552185059;15.514427185058594;198.10452270507812;237.45205688476562;271.6081237792969;99696.375;99773.0625;100057.4375;281.0944519042969;281.3584899902344;281.056640625;1579284000.0;1579305600.0;1579327200.0;26.09375;1.1953125;55.890625;1000.0;1000.0;1000.0000610351562
1579287600.0;1579309200.0;1579330800.0;18.21150016784668;15.666123390197754;15.716795921325684;199.38600158691406;245.4730987548828;279.05120849609375;99681.75;99818.125;100156.25;281.11785888671875;281.2967834472656;280.94720458984375;1579287600.0;1579309200.0;1579330800.0;4.75;0.703125;36.4296875;1000.0003662109375;1000.0003662109375;1000.0000610351562
1579291200.0;1579312800.0;1579334400.0;17.938758850097656;15.389426231384277;16.393142700195312;202.39974975585938;248.71209716796875;283.1572570800781;99680.4375;99845.8125;100271.875;281.23895263671875;281.2451477050781;280.9157409667969;1579291200.0;1579312800.0;1579334400.0;6.640625;0.78125;31.421875;1000.0001831054688;1000.0003662109375;1000.0
1579294800.0;1579316400.0;1579338000.0;17.397865295410156;15.63454532623291;16.243450164794922;207.71531677246094;253.9368438720703;290.0830993652344;99681.125;99885.375;100407.625;281.2755126953125;281.18768310546875;280.7413024902344;1579294800.0;1579316400.0;1579338000.0;33.6875;2.2421875;7.640625;1000.0;1000.000244140625;1000.0000610351562
1579298400.0;1579320000.0;1579341600.0;16.473613739013672;15.81863784790039;16.359172821044922;214.69696044921875;262.44964599609375;290.50262451171875;99700.9375;99915.6875;100514.25;281.3709411621094;281.1861572265625;280.6344299316406;1579298400.0;1579320000.0;1579341600.0;50.9375;9.8671875;13.9453125;1000.0000610351562;1000.0000610351562;1000.0
1579302000.0;1579323600.0;1579345200.0;15.913579940795898;15.722358703613281;16.774120330810547;226.88990783691406;266.46148681640625;289.9550476074219;99739.1875;99976.9375;100617.1875;281.38580322265625;281.1065979003906;280.5517883300781;1579302000.0;1579323600.0;1579345200.0;32.796875;23.2890625;27.21875;1000.0000610351562;1000.000244140625;1000.0001220703125
1579305600.0;1579327200.0;1579348800.0;16.601985931396484;15.477960586547852;16.95751953125;225.05633544921875;274.7521057128906;284.49591064453125;99798.625;100092.9375;100699.0;281.2904357910156;281.09130859375;280.4622497558594;1579305600.0;1579327200.0;1579348800.0;32.7890625;14.53125;25.5546875;1000.0000610351562;1000.0001220703125;1000.0000610351562
1579309200.0;1579330800.0;1579352400.0;15.659025192260742;15.317548751831055;17.015010833740234;232.5574951171875;279.36358642578125;289.4676208496094;99834.0;100204.1875;100804.4375;281.3067932128906;281.0370788574219;280.1411437988281;1579309200.0;1579330800.0;1579352400.0;20.09375;7.953125;39.8203125;1000.0000610351562;1000.0001831054688;1000.0000610351562
1579312800.0;1579334400.0;1579356000.0;15.74426555633545;15.487174034118652;17.794761657714844;244.83921813964844;282.50775146484375;289.8637390136719;99862.0;100323.875;100904.5625;281.2120666503906;280.91021728515625;280.2479553222656;1579312800.0;1579334400.0;1579356000.0;13.6171875;18.3515625;158.296875;1000.0000610351562;1000.000244140625;1.3907841444015503
1579316400.0;1579338000.0;1579359600.0;15.591089248657227;15.48110294342041;18.79250717163086;254.4169464111328;285.77496337890625;296.73577880859375;99897.9375;100453.375;101031.125;281.2035827636719;280.7466125488281;280.0220031738281;1579316400.0;1579338000.0;1579359600.0;43.7734375;10.34375;103.6796875;1000.0001220703125;1000.0001831054688;2.734386682510376
1579320000.0;1579341600.0;1579363200.0;15.58692741394043;15.792479515075684;18.967079162597656;265.12493896484375;285.06689453125;301.7530212402344;99944.8125;100528.375;101191.75;281.1707458496094;280.6734313964844;280.0364074707031;1579320000.0;1579341600.0;1579363200.0;27.2265625;11.4296875;122.6953125;1000.00048828125;1000.000244140625;3.623150405474007e-05
1579323600.0;1579345200.0;1579366800.0;16.082122802734375;16.564411163330078;19.114994049072266;275.672607421875;284.8154296875;305.4974060058594;100006.4375;100614.9375;101347.4375;281.1312561035156;280.5485534667969;280.0708923339844;1579323600.0;1579345200.0;1579366800.0;0.7265625;1.6015625;51.4921875;1000.0001220703125;1000.0000610351562;1000.0
1579327200.0;1579348800.0;1579370400.0;15.477960586547852;16.95751953125;19.132966995239258;274.7521057128906;284.49591064453125;305.6866760253906;100092.9375;100699.0;101508.875;281.09130859375;280.4622497558594;280.0317077636719;1579327200.0;1579348800.0;1579370400.0;0.0;61.6171875;55.046875;1000.0001831054688;1000.000244140625;1000.0
1579330800.0;1579352400.0;1579374000.0;15.317548751831055;17.015010833740234;19.27730941772461;279.36358642578125;289.4676208496094;307.5030517578125;100204.1875;100804.4375;101663.1875;281.0370788574219;280.1411437988281;280.1094970703125;1579330800.0;1579352400.0;1579374000.0;4.96875;61.1328125;7.6875;1000.000244140625;1000.0;1000.0
1579334400.0;1579356000.0;1579377600.0;15.487174034118652;17.794761657714844;19.013090133666992;282.50775146484375;289.8637390136719;309.084228515625;100323.875;100904.5625;101810.625;280.91021728515625;280.2479553222656;280.1971435546875;1579334400.0;1579356000.0;1579377600.0;42.4765625;115.7265625;0.0;1000.0001831054688;9.65626049041748;1000.0001220703125
1579338000.0;1579359600.0;1579381200.0;15.48110294342041;18.79250717163086;18.105304718017578;285.77496337890625;296.73577880859375;308.5816650390625;100453.375;101031.125;101939.375;280.7466125488281;280.0220031738281;280.35491943359375;1579338000.0;1579359600.0;1579381200.0;49.2578125;130.1171875;0.0;1000.0000610351562;0.6406253576278687;1000.0001831054688
1579341600.0;1579363200.0;1579384800.0;15.792479515075684;18.967079162597656;17.988971710205078;285.06689453125;301.7530212402344;307.3457336425781;100528.375;101191.75;102070.6875;280.6734313964844;280.0364074707031;280.43597412109375;1579341600.0;1579363200.0;1579384800.0;47.0625;76.8515625;0.0;1000.0000610351562;1000.0000610351562;1000.0
1579345200.0;1579366800.0;1579388400.0;16.564411163330078;19.114994049072266;16.540943145751953;284.8154296875;305.4974060058594;303.2530517578125;100614.9375;101347.4375;102190.0;280.5485534667969;280.0708923339844;280.4156494140625;1579345200.0;1579366800.0;1579388400.0;26.203125;96.109375;0.0;1000.0000610351562;1000.0000610351562;1000.0001831054688
1579348800.0;1579370400.0;1579392000.0;16.1978759765625;19.619104385375977;16.53533935546875;288.2389831542969;306.5279235839844;305.5975646972656;100718.9375;101434.875;102297.625;280.5532531738281;279.9666442871094;280.2956237792969;1579348800.0;1579370400.0;1579392000.0;221.734375;36.1953125;0.0;0.031260691583156586;1000.0;1000.0005493164062
1579352400.0;1579374000.0;1579395600.0;16.807544708251953;19.861108779907227;15.642709732055664;288.94317626953125;307.9878845214844;304.7828063964844;100814.1875;101572.8125;102450.3125;280.44232177734375;280.0227966308594;280.4130859375;1579352400.0;1579374000.0;1579395600.0;93.1171875;0.4296875;57.984375;1000.0001220703125;1000.0;1000.0003051757812
1579356000.0;1579377600.0;1579399200.0;16.916988372802734;19.612581253051758;13.398456573486328;288.926513671875;309.5605773925781;303.6695556640625;100902.5;101726.625;102529.6875;280.3397216796875;280.0362548828125;280.5000915527344;1579356000.0;1579377600.0;1579399200.0;181.5546875;0.0;87.875;0.8281676769256592;1000.0000610351562;1000.0000610351562
1579359600.0;1579381200.0;1579402800.0;17.982261657714844;19.176252365112305;11.754590034484863;298.9130554199219;309.6385498046875;304.1846008300781;100993.6875;101862.6875;102599.4375;279.8759460449219;280.1564636230469;280.3373718261719;1579359600.0;1579381200.0;1579402800.0;94.4609375;0.0;184.328125;1000.0000610351562;1000.0000610351562;0.3439517021179199
1579363200.0;1579384800.0;1579406400.0;18.651851654052734;18.55339241027832;13.08633041381836;300.0440673828125;309.01715087890625;297.9433898925781;101138.5625;102028.0625;102685.625;280.0310974121094;280.2406311035156;280.5869445800781;1579363200.0;1579384800.0;1579406400.0;79.46875;0.0;40.171875;1000.0001220703125;1000.000244140625;1000.0001831054688
1579366800.0;1579388400.0;1579410000.0;19.00863265991211;17.61037826538086;11.999443054199219;302.07421875;307.72509765625;302.0311279296875;101290.0625;102167.5625;102778.1875;279.7763671875;280.27362060546875;280.6195983886719;1579366800.0;1579388400.0;1579410000.0;64.859375;0.0;29.328125;1000.0000610351562;1000.000244140625;1000.0001220703125
1579370400.0;1579392000.0;1579413600.0;20.217561721801758;16.990222930908203;11.21188735961914;307.9181213378906;308.2459716796875;294.2003479003906;101395.3125;102330.0;102894.4375;279.8837585449219;280.2107849121094;280.6343078613281;1579370400.0;1579392000.0;1579413600.0;43.9609375;0.0;1.34375;1000.0;1000.0000610351562;1000.0000610351562
1579374000.0;1579395600.0;1579417200.0;20.101558685302734;16.851505279541016;10.266253471374512;312.37384033203125;307.50506591796875;290.3027038574219;101543.25;102489.375;102979.25;280.08612060546875;280.3733215332031;280.8553771972656;1579374000.0;1579395600.0;1579417200.0;25.3046875;0.0;2.34765625;1000.0001220703125;1000.0001831054688;1000.0000610351562
1579377600.0;1579399200.0;1579420800.0;19.343307495117188;15.748830795288086;9.747490882873535;313.1251525878906;308.4602355957031;287.82305908203125;101708.375;102599.5;103068.25;280.0723571777344;280.4553527832031;280.9786376953125;1579377600.0;1579399200.0;1579420800.0;11.1640625;0.0;1.27734375;1000.0000610351562;1000.0001831054688;1000.0009155273438
1579381200.0;1579402800.0;1579424400.0;19.246185302734375;13.798705101013184;9.752583503723145;312.01483154296875;307.72491455078125;281.90472412109375;101862.0625;102680.625;103121.25;280.1024169921875;280.4466247558594;281.110107421875;1579381200.0;1579402800.0;1579424400.0;0.0;16.21875;1.80859375;1000.0;1000.0000610351562;999.9932250976562
1579384800.0;1579406400.0;1579428000.0;18.598743438720703;12.609955787658691;10.424489974975586;311.45892333984375;304.226806640625;276.2613830566406;102021.1875;102755.75;103177.75;280.1513977050781;280.5352783203125;281.1742858886719;1579384800.0;1579406400.0;1579428000.0;0.0;22.3203125;0.0;1000.0000610351562;1000.0003051757812;1000.002197265625
1579388400.0;1579410000.0;1579431600.0;17.979156494140625;12.147438049316406;11.00115966796875;309.6465759277344;298.9091796875;271.9080810546875;102188.8125;102821.1875;103216.625;280.22332763671875;280.6355895996094;281.2996826171875;1579388400.0;1579410000.0;1579431600.0;0.0;19.953125;0.0;1000.0001831054688;1000.0000610351562;1000.007080078125
1579392000.0;1579413600.0;1579435200.0;16.976913452148438;10.984535217285156;11.360539436340332;310.1764831542969;291.8653564453125;263.6924133300781;102393.0625;102942.125;103259.6875;280.00482177734375;280.65093994140625;281.3328552246094;1579392000.0;1579413600.0;1579435200.0;0.0;20.25;1.4921875;1000.0005493164062;1000.0003662109375;999.9957275390625
1579395600.0;1579417200.0;1579438800.0;16.420448303222656;10.160984992980957;10.856236457824707;308.5761413574219;288.8662109375;253.84127807617188;102522.6875;103015.125;103283.4375;280.1334533691406;280.81024169921875;281.4598083496094;1579395600.0;1579417200.0;1579438800.0;0.0;0.0;8.44140625;1000.000244140625;1000.000244140625;999.9939575195312
1579399200.0;1579420800.0;1579442400.0;14.83685302734375;9.829193115234375;11.604326248168945;308.447021484375;283.1552734375;236.02012634277344;102622.375;103070.5625;103283.375;280.1839904785156;280.94927978515625;281.5648498535156;1579399200.0;1579420800.0;1579442400.0;0.0;2.671875;2.9140625;1000.0;1000.0;1000.0
1579402800.0;1579424400.0;1579446000.0;13.396462440490723;10.382211685180664;13.802125930786133;305.73822021484375;276.68548583984375;234.07235717773438;102716.6875;103134.0625;103296.9375;280.3170471191406;281.1567077636719;281.509033203125;1579402800.0;1579424400.0;1579446000.0;31.609375;0.0;5.078125;1000.0004272460938;1000.0007934570312;1000.0011596679688
1579406400.0;1579428000.0;1579449600.0;11.399016380310059;10.458739280700684;14.771997451782227;304.8238830566406;275.74749755859375;228.66490173339844;102809.5;103188.8125;103258.5625;280.3474426269531;281.2267761230469;281.4012145996094;1579406400.0;1579428000.0;1579449600.0;0.9765625;24.88671875;2.265625;1000.0003662109375;1000.0015258789062;1000.000244140625
